city,lat,lon,
Savoy,33.5999,-96.3662,
DallasCity,40.6353,-91.1645,
GrandRidge,30.7083,-85.0207,
Benton,37.7881,-97.1077,
Autaugaville,32.4320,-86.6579,
Houck,35.2714,-109.2236,
Whitecone,35.6037,-110.0791,
Farwell,43.8363,-84.8677,
Funkstown,39.6088,-77.7082,
Cashion,35.8039,-97.6753,
Poulan,31.5145,-83.7898,
Montreat,35.6478,-82.3001,
Trinidad,32.1562,-96.1054,
RockawayBeach,36.7019,-93.1617,
DeerPark,38.5360,-122.4679,
Gloster,31.1951,-91.0176,
EastBank,38.2153,-81.4442,
St.MaryoftheWoods,39.5120,-87.4628,
Orocovis,18.2257,-66.3916,
LinnValley,38.3758,-94.7120,
WalnutSprings,32.0562,-97.7507,
AirportDrive,37.1406,-94.5162,
Victor,41.7306,-92.2947,
Tilghmanton,39.5286,-77.7437,
ReedsSpring,36.7402,-93.3797,
Superior,47.1935,-114.8920,
BlackDiamond,28.9066,-82.4946,
Dresser,45.3617,-92.6344,
BlueHill,40.3330,-98.4482,
Hingham,43.6465,-87.9151,
NewKnoxville,40.4943,-84.3158,
Bajandas,18.1601,-65.7831,
Inverness,33.3543,-90.5913,
KnikRiver,61.4606,-148.9155,
Silkworth,41.2698,-76.0749,
Matamoras,39.5204,-81.0684,
Grantsville,39.6969,-79.1528,
PortTrevorton,40.6928,-76.8940,
Morehouse,36.8463,-89.6909,
St.Stephen,45.7010,-94.2742,
Dorchester,45.0025,-90.3308,
Graniteville,44.1463,-72.4817,
Tunica,34.6881,-90.3810,
Onamia,46.0700,-93.6676,
Fairview,47.8520,-104.0510,
Marblehead,41.5223,-82.7279,
Hamden,39.1591,-82.5243,
Harwick,40.5562,-79.8054,
Ventress,30.6824,-91.4248,
St.GeorgeIsland,29.6520,-84.8881,
Sheffield,41.3575,-89.7372,
RibLake,45.3196,-90.2031,
Albany,41.7861,-90.2164,
StonyCreekMills,40.3493,-75.8640,
Elkville,37.9100,-89.2367,
CottonwoodFalls,38.3684,-96.5426,
Belmont,39.3786,-81.2635,
Jennings,30.5968,-83.1070,
Decaturville,35.5820,-88.1195,
Folsom,30.6304,-90.1947,
Darbydale,39.8545,-83.1795,
Darlington,40.1073,-86.7767,
Scranton,33.9174,-79.7441,
Mannsville,34.1858,-96.8974,
FountainCity,44.1201,-91.6970,
Vineland,46.1832,-93.7823,
Attica,41.0634,-82.8873,
Lometa,31.2166,-98.3925,
Dibble,35.0152,-97.6275,
EastMountain,32.6008,-94.8528,
WalnutCreek,35.3050,-77.8714,
Midway,33.2958,-104.4518,
Edgewood,42.6443,-91.4017,
Sciotodale,38.7539,-82.8605,
Oriental,35.0359,-76.6816,
ChainO'Lakes,44.3319,-89.1670,
Wilbur,47.7581,-118.7118,
LakePanorama,41.7198,-94.4025,
Burrton,38.0237,-97.6715,
Brantleyville,33.2196,-86.8820,
LakeSantee,39.4078,-85.3066,
WestSiloamSprings,36.1755,-94.5941,
Arlington,44.3635,-97.1338,
Hi-Nella,39.8367,-75.0220,
Taylortown,35.2146,-79.4915,
Newhall,41.9932,-91.9672,
SodusPoint,43.2641,-76.9953,
Harrisville,41.1365,-80.0105,
Felicity,38.8390,-84.0985,
Gladbrook,42.1862,-92.7151,
Bearden,33.7276,-92.6187,
RockyRidge,39.9197,-111.8258,
Walker,38.5341,-119.4582,
Schleswig,42.1607,-95.4352,
Hyndman,39.8207,-78.7214,
Moreauville,31.0342,-91.9818,
Lincoln,46.9530,-112.6693,
Deerfield,41.8901,-83.7789,
GrantwoodVillage,38.5509,-90.3532,
NewPreston,41.6813,-73.3523,
VistaWest,42.8622,-106.4363,
GreersFerry,35.5674,-92.1688,
Hillside,41.9177,-74.0336,
Paxton,30.9746,-86.3099,
Marion,44.1006,-85.1438,
Export,40.4170,-79.6232,
Primghar,43.0864,-95.6209,
Mendocino,39.3110,-123.7908,
BuffaloCenter,43.3894,-93.9428,
WestWinfield,42.8838,-75.1914,
Merrill,42.0260,-121.6008,
Seiling,36.1548,-98.9296,
IndianLake,26.0877,-97.5027,
Oakland,39.6575,-88.0276,
LaFargeville,44.1960,-75.9627,
Silverdale,40.3472,-75.2719,
Plantation,38.2834,-85.5936,
Donnellson,40.6453,-91.5641,
McBee,34.4670,-80.2571,
Oljato-MonumentValley,37.0309,-110.2512,
Woodmere,41.4600,-81.4798,
Tangipahoa,30.8758,-90.5138,
EastTulareVilla,36.2035,-119.2821,
Chester,48.5113,-110.9663,
DollarBay,47.1277,-88.5085,
Rio,27.2161,-80.2400,
Dewar,35.4583,-95.9476,
LakeArrowhead,44.2030,-89.8389,
Lasara,26.4634,-97.9088,
Brandon,43.7352,-88.7822,
Annawan,41.3958,-89.8881,
WileyFord,39.6151,-78.7615,
PineHill,31.9858,-87.5875,
Rockford,35.8328,-83.9357,
Newell,42.6097,-95.0040,
Riegelsville,40.5965,-75.1987,
RockyBoyWest,48.2971,-109.9918,
NewHolland,39.5544,-83.2595,
WhiteSwan,46.3769,-120.7382,
Rankin,31.2255,-101.9393,
WestSalem,38.5198,-88.0092,
Woodsville,44.1452,-72.0288,
Alamo,34.4184,-107.5125,
St.Paul,36.9068,-82.3162,
Longport,39.3136,-74.5261,
Mendon,42.0089,-85.4544,
BunkerHill,40.6602,-86.1015,
Blacklake,35.0497,-120.5387,
Lenox,31.2672,-83.4673,
IndianSprings,30.6879,-94.7449,
WhitePlains,33.7603,-85.6880,
Mignon,33.1948,-86.2651,
Sunol,37.5894,-121.8854,
Mission,45.6586,-118.6654,
Spaulding,39.8662,-89.5450,
Winthrop,42.4708,-91.7374,
Gouldsboro,41.2428,-75.4448,
Dunkerton,42.5679,-92.1608,
MaywoodPark,45.5524,-122.5617,
Inwood,43.3093,-96.4351,
Star,35.3992,-79.7832,
Frederica,39.0080,-75.4667,
Chappell,41.0913,-102.4699,
McLouth,39.1961,-95.2083,
MountJewett,41.7255,-78.6444,
LogLaneVillage,40.2696,-103.8287,
InmanMills,35.0410,-82.1021,
Colcord,36.2647,-94.6920,
SouthWallins,36.8153,-83.4044,
Madisonville,30.4006,-90.1656,
Talbotton,32.6773,-84.5406,
Pentwater,43.7793,-86.4303,
Neffs,40.0320,-80.8171,
PawPaw,41.6877,-88.9799,
Naches,46.7260,-120.6911,
Hailesboro,44.3098,-75.4357,
Stonington,39.6385,-89.1921,
Puxico,36.9507,-90.1587,
Bentleyville,41.4122,-81.4121,
Gassaway,38.6702,-80.7717,
Readlyn,42.7038,-92.2249,
Fordland,37.1556,-92.9416,
Braymer,39.5905,-93.7961,
Lilydale,44.9096,-93.1301,
CobbIsland,38.2646,-76.8496,
Caspian,46.0653,-88.6266,
Maguayo,18.0100,-67.0855,
Sentinel,35.1571,-99.1736,
Crenshaw,34.5047,-90.1946,
Greenville,33.0322,-84.7162,
ValleyView,33.4892,-97.1534,
Ruston,47.2981,-122.5105,
Mazeppa,44.2737,-92.5403,
Heidlersburg,39.9504,-77.1494,
Huntland,35.0579,-86.2689,
Summerland,34.4255,-119.5893,
Isleton,38.1617,-121.6051,
LakeLatonka,41.2830,-80.1831,
Hackett,35.1878,-94.4106,
ElephantHead,31.7659,-110.9921,
HappyCamp,41.8104,-123.3892,
Fincastle,38.3082,-85.5414,
Bruno,37.6880,-81.8737,
Sanford,43.6777,-84.3803,
AppleValley,37.0810,-113.1034,
RichSquare,36.2739,-77.2839,
Gratis,39.6484,-84.5286,
Minor,33.5389,-86.9402,
ForestHill,31.0478,-92.5241,
Pellston,45.5519,-84.7830,
Witt,39.2549,-89.3490,
Burnside,37.0042,-84.6489,
Cameron,39.8279,-80.5692,
Betances,18.0296,-67.1335,
Osceola,41.1782,-97.5498,
Paris,40.4104,-80.5067,
Illiopolis,39.8515,-89.2475,
Rutledge,33.6263,-83.6112,
SouthFork,40.3636,-78.7919,
GayleMill,34.7023,-81.2391,
Kenansville,34.9596,-77.9661,
Seligman,36.5232,-93.9388,
LaurelPark,36.6871,-79.7872,
Togiak,59.0693,-160.4727,
LakeVictoria,42.9168,-84.3749,
Potrero,32.6131,-116.6068,
Eastover,33.8779,-80.6949,
CrystalSprings,28.1830,-82.1539,
Selawik,66.5988,-159.9995,
Malott,48.2919,-119.6954,
Maben,33.5544,-89.0805,
Harmony,40.8015,-80.1250,
Dunkirk,40.7880,-83.6429,
Morgan,44.4158,-94.9248,
Emily,46.7602,-93.9665,
Riegelwood,34.3444,-78.2198,
SouthWeldon,36.4135,-77.6024,
Lumberport,39.3742,-80.3484,
Armstrong,43.3945,-94.4834,
Loreauville,30.0601,-91.7378,
Alger,40.7096,-83.8441,
DobbinsHeights,34.9069,-79.6933,
Bloomsbury,40.6537,-75.0840,
Supreme,29.8604,-90.9955,
McGregor,43.0247,-91.1820,
Jonesville,34.8348,-81.6811,
TeecNosPos,36.9221,-109.0753,
Trezevant,36.0110,-88.6205,
Waverly,39.2072,-93.5186,
Elizabeth,39.0617,-81.3977,
Snead,34.1162,-86.3901,
Hooper,41.6117,-96.5487,
Enderlin,46.6215,-97.5956,
Hatfield,37.9030,-87.2217,
Skyline,34.7987,-86.1229,
LakeCity,44.3297,-85.2085,
Wagener,33.6521,-81.3636,
O'Donnell,32.9652,-101.8309,
Wallowa,45.5704,-117.5286,
Ninilchik,60.0745,-151.3843,
Crawford,33.8830,-83.1552,
Plainfield,44.2175,-89.4969,
RushfordVillage,43.8033,-91.7915,
Shalimar,30.4433,-86.5830,
Roosevelt,40.2212,-74.4729,
Otisville,43.1661,-83.5247,
BloomingGrove,32.0924,-96.7173,
Aspermont,33.1405,-100.2253,
Franklin,42.0124,-111.8036,
CasperMountain,42.7448,-106.3206,
Orient,41.1425,-72.2770,
LoneRock,43.1857,-90.2012,
Copperton,40.5660,-112.0980,
Harlem,48.5318,-108.7847,
Simsboro,32.5323,-92.7839,
Coalmont,35.3458,-85.7113,
Alton,36.6901,-91.3947,
Aurora,44.2826,-96.6863,
Middletown,42.9869,-84.1445,
BeaverMeadows,40.9299,-75.9131,
PondCreek,36.6677,-97.8029,
Middleburg,38.9715,-77.7429,
Calhan,39.0345,-104.2994,
RoyalCenter,40.8643,-86.5001,
Gallant,34.0013,-86.2304,
Hazleton,42.6178,-91.9058,
Glasgow,38.2109,-81.4218,
Newman,39.7970,-87.9877,
Warrenton,36.3995,-78.1575,
Matinecock,40.8640,-73.5817,
Blackduck,47.7263,-94.5479,
PenneyFarms,29.9807,-81.8108,
Malin,42.0133,-121.4098,
PawneeCity,40.1106,-96.1529,
Shoreham,42.0604,-86.5115,
Ellenboro,35.3309,-81.7611,
NorthWalpole,43.1469,-72.4459,
Flushing,40.1481,-81.0644,
Luthersville,33.2096,-84.7442,
Sully,41.5780,-92.8467,
McCammon,42.6504,-112.1901,
Utica,40.8953,-97.3454,
SpringHill,40.3703,-78.6691,
Richland,42.3762,-85.4553,
Footville,42.6715,-89.2084,
Marrowstone,48.0568,-122.6933,
ChesterHill,40.8903,-78.2293,
Stoddard,43.6625,-91.2180,
Doniphan,40.7742,-98.3708,
Magazine,35.1534,-93.8078,
Lamboglia,17.9846,-65.9851,
ChulaVista,28.6563,-99.8077,
St.Joseph,35.0330,-87.5008,
NewUnion,34.1422,-86.2218,
Harwood,46.9761,-96.8802,
AuGres,44.0431,-83.6933,
Fabrica,28.7446,-100.4934,
Edmundson,38.7351,-90.3657,
Tatum,33.2553,-103.3112,
Owensville,39.1242,-84.1366,
Brimfield,40.8379,-89.8827,
LaFontaine,40.6739,-85.7221,
Dayton,44.8732,-107.2624,
Onaway,45.3589,-84.2274,
CheyenneWells,38.8192,-102.3521,
St.Ignatius,47.3186,-114.0956,
Winslow,38.3827,-87.2129,
PleasantHills,39.2365,-84.5229,
Attica,43.0314,-83.1607,
Esmont,37.8284,-78.5959,
Crawford,31.5385,-97.4448,
Arena,43.1636,-89.9104,
SandSprings,32.2795,-101.3496,
Jacksons'Gap,32.8831,-85.8150,
Baconton,31.3804,-84.1592,
ClayCity,39.2770,-87.1127,
NewDeal,33.7322,-101.8436,
PigeonCreek,41.1101,-81.6723,
BlueBall,40.1157,-76.0517,
Coffeeville,33.9765,-89.6845,
Sarepta,32.8963,-93.4518,
Smithfield,39.8023,-79.8089,
Highland,43.0475,-90.3801,
Brownsville,37.1952,-86.2691,
IslandPond,44.8125,-71.8862,
NewBerlin,40.8805,-76.9842,
MortonsGap,37.2403,-87.4667,
Brookport,37.1261,-88.6276,
HollyPond,34.1696,-86.6125,
Stephenson,45.4137,-87.6091,
Eureka,45.7707,-99.6207,
CrabOrchard,37.4627,-84.5067,
Middlesex,35.7893,-78.2047,
Hopedale,40.4233,-89.4214,
Elrod,34.6072,-79.2307,
Mesita,35.0134,-107.3296,
SanFelipe,29.7965,-96.1051,
DakotaCity,42.7229,-94.1977,
St.Clair,44.0838,-93.8601,
Norris,34.7661,-82.7525,
Pittsville,44.4390,-90.1301,
Greenville,30.4667,-83.6352,
MagnoliaSprings,30.4003,-87.7748,
Juniata,40.5903,-98.5069,
Occidental,38.4004,-122.9349,
Beckville,32.2436,-94.4561,
Notasulga,32.5569,-85.6695,
FortLoudon,39.9219,-77.9073,
Langley,36.4707,-95.0539,
Veyo,37.3375,-113.6930,
Roy,46.9970,-122.5423,
Brookfield,40.8184,-75.0613,
Rockford,43.0524,-92.9477,
Bellefonte,38.4949,-82.6911,
Garibaldi,45.5607,-123.9111,
Russellville,38.5128,-92.4384,
Polkville,32.1909,-89.6960,
LakeAndes,43.1559,-98.5362,
Hazelton,42.5952,-114.1366,
GrayCourt,34.6078,-82.1144,
RisingStar,32.0976,-98.9665,
Cowiche,46.6729,-120.7154,
Mossyrock,46.5305,-122.4887,
Arlington,43.3350,-89.3725,
SantaClaraPueblo,35.9726,-106.0927,
Rockwood,39.9157,-79.1574,
Pomona,38.6099,-95.4523,
Colo,42.0145,-93.3186,
Emmonak,62.7762,-164.5157,
Fertile,47.5339,-96.2893,
BelleCenter,40.5090,-83.7453,
Claysville,40.1199,-80.4131,
EastCamden,33.6082,-92.7436,
Penryn,38.8478,-121.1699,
PotomacPark,39.6124,-78.8082,
PurpleSage,41.5515,-109.3199,
Waynesfield,40.6024,-83.9739,
LaJara,37.2735,-105.9598,
Greenville,40.1336,-120.9454,
Crowell,33.9839,-99.7241,
Newton,41.8611,-111.9906,
Candor,35.2964,-79.7324,
Humphrey,41.6884,-97.4850,
Weidman,43.7014,-84.9745,
Lafitte,29.6957,-90.0995,
Redfield,41.5904,-94.1963,
Avoca,38.9172,-86.5557,
Killona,29.9985,-90.4851,
WoodsHole,41.5303,-70.6614,
Mankato,39.7871,-98.2083,
Syracuse,38.9984,-81.9686,
Friedensburg,40.6070,-76.2291,
JunoRidge,26.8491,-80.0620,
Castalia,41.4011,-82.8080,
Afton,41.0276,-94.1954,
Wilson,35.5661,-90.0430,
RedButte,42.8051,-106.4339,
LimeLake,42.4327,-78.4808,
SilverLake,44.9042,-94.1984,
Brunswick,39.4257,-93.1266,
Potlatch,46.9235,-116.8976,
RuralValley,40.7991,-79.3150,
Downs,39.5045,-98.5472,
Sycamore,40.9517,-83.1709,
Atlas,40.7974,-76.4288,
Epps,32.6038,-91.4814,
PioneerJunction,48.3157,-115.5182,
ParkCity,45.6292,-108.9214,
Shickshinny,41.1535,-76.1500,
Jetmore,38.0304,-99.9101,
Ringwood,42.3973,-88.3038,
Oakley,42.2415,-113.8825,
RidgeFarm,39.8957,-87.6520,
Pleasantville,41.5935,-79.5808,
Peconic,41.0381,-72.4608,
VanBuren,40.6157,-85.5039,
Gurley,34.7072,-86.3768,
Adair,36.4366,-95.2727,
LaVeta,37.5085,-105.0086,
Altheimer,34.3242,-91.8481,
Argyle,42.7014,-89.8657,
LochLloyd,38.8310,-94.5978,
Selma,40.1890,-85.2753,
Oreana,39.9378,-88.8685,
Morgandale,41.2670,-80.7958,
Milltown,38.3421,-86.2755,
Hamel,38.8894,-89.8425,
Mulga,33.5534,-86.9735,
Riverside,41.8106,-112.1403,
StoneHarbor,39.0437,-74.7687,
WoodsBay,48.0083,-114.0613,
MountainCity,30.0392,-97.8915,
Annabella,38.7059,-112.0586,
Humboldt,40.1658,-95.9443,
EastNewnan,33.3461,-84.7763,
Edon,41.5562,-84.7693,
Benton,41.1955,-76.3847,
Juncal,18.3132,-66.9188,
FifthWard,31.1207,-92.1584,
Tranquillity,36.6480,-120.2525,
Highfield-Cascade,39.7136,-77.4947,
Camden,36.3250,-76.1700,
Carson,41.2357,-95.4198,
HilshireVillage,29.7908,-95.4885,
Henning,46.3233,-95.4424,
Hilltop,37.9392,-81.1527,
Hartrandt,42.8836,-106.3492,
Parksley,37.7862,-75.6538,
Bowman,34.2051,-83.0309,
ElRito,36.3380,-106.1844,
Garber,36.4365,-97.5810,
Lyons,42.9834,-84.9456,
Davenport,35.7093,-96.7643,
SewickleyHeights,40.5594,-80.1528,
Marengo,38.3714,-86.3444,
WaverlyHall,32.6837,-84.7378,
Mora,35.9634,-105.3313,
Vaughn,47.5524,-111.5608,
Pineville,36.5755,-94.3916,
WalnutGrove,44.2250,-95.4692,
HollowCreek,38.1527,-85.6243,
MartinLake,45.3825,-93.0885,
Soudersburg,40.0151,-76.1529,
Faith,35.5900,-80.4581,
BurrOak,41.8472,-85.3212,
Correctionville,42.4774,-95.7830,
Colver,40.5426,-78.7891,
SouthWebster,38.8170,-82.7282,
Joaquin,31.9659,-94.0504,
Aguanga,33.4522,-116.8555,
DollarPoint,39.1905,-120.1089,
Limestone,36.3143,-95.7477,
JunctionCity,39.7218,-82.2997,
Wellington,39.1383,-93.9861,
Harrison,37.7982,-89.3361,
Earlville,42.7401,-75.5436,
LakesoftheNorth,44.9361,-84.8845,
Pahoa,19.4961,-154.9454,
Davidsville,40.2348,-78.9356,
Scotland,43.1481,-97.7199,
Livingston,38.9682,-89.7642,
Orrick,39.2133,-94.1254,
Menan,43.7218,-111.9925,
Beatty,36.9352,-116.7025,
Lewisburg,36.9872,-86.9502,
Mountainaire,35.0921,-111.6493,
Hills,41.5569,-91.5360,
Carolina,41.4625,-71.6585,
Saltsburg,40.4848,-79.4480,
Resaca,34.5789,-84.9440,
KeyColonyBeach,24.7233,-81.0215,
WestMiddlesex,41.1742,-80.4557,
Arapaho,35.5779,-98.9593,
SanIldefonsoPueblo,35.8955,-106.1225,
Parker,41.0907,-79.6846,
Bethany,40.2053,-80.5629,
Piedmont,39.4778,-79.0466,
StampingGround,38.2697,-84.6831,
Morse,30.1221,-92.4985,
FlordellHills,38.7174,-90.2648,
Shrewsbury,38.2079,-81.4675,
ParagonEstates,39.9802,-105.1812,
Hubbard,42.3055,-93.3019,
Metolius,44.5875,-121.1760,
MountHope,37.8735,-97.6619,
Sonoita,31.6645,-110.6426,
Dawson,31.8941,-96.7151,
Dauphin,40.3684,-76.9296,
FlintCreek,36.1765,-94.7436,
Wiconsico,40.5742,-76.6773,
Granite,40.5711,-111.7959,
Ogden,40.1150,-87.9563,
DeerTrail,39.6157,-104.0435,
Kansas,36.2058,-94.7890,
Pineland,31.2467,-93.9744,
Lakeville,42.8367,-77.7032,
DiamondCity,36.4575,-92.9129,
Grassflat,41.0031,-78.1113,
Freelandville,38.8653,-87.3102,
EastSparta,40.6635,-81.3643,
Lyons,41.9360,-96.4717,
Rutledge,39.9010,-75.3274,
Scribner,41.6650,-96.6653,
Vassar,38.6495,-95.6114,
WestUnion,39.2963,-80.7751,
Tekoa,47.2247,-117.0732,
Tecumseh,39.5658,-87.4327,
Cumby,33.1354,-95.8399,
Escalante,37.7649,-111.6000,
Lakeville,41.5288,-86.2745,
SmithsGrove,37.0503,-86.2083,
Walthill,42.1489,-96.4929,
Kimball,45.3143,-94.3008,
Darby,46.0234,-114.1790,
Ferrelview,39.3143,-94.6654,
Isle,46.1398,-93.4597,
EastOrosi,36.5481,-119.2599,
VanBuren,37.0082,-91.0113,
Gobles,42.3617,-85.8774,
Elmwood,44.7799,-92.1491,
Francesville,40.9853,-86.8834,
Bromley,39.0801,-84.5629,
Prospect,34.7358,-79.2251,
Gosport,39.3507,-86.6665,
Hollins,33.1213,-86.1290,
SunriseBeachVillage,30.5862,-98.4187,
Cambridge,41.9001,-93.5360,
BrasherFalls,44.8096,-74.7789,
MorningSun,41.0942,-91.2506,
Grazierville,40.6576,-78.2707,
Culbertson,48.1447,-104.5183,
CedarPoint,30.7975,-95.0749,
McLean,40.3136,-89.1687,
Perdido,31.0033,-87.6324,
LakewoodPark,35.6482,-86.1357,
Graettinger,43.2371,-94.7504,
MackinawCity,45.7752,-84.7477,
MooseCreek,64.7140,-147.1639,
BearRocks,40.1265,-79.4651,
Zayante,37.0889,-122.0414,
Eden,41.3022,-111.8086,
ChevyChaseSectionThree,38.9793,-77.0742,
Wedowee,33.3077,-85.4864,
Melbourne,41.9416,-93.1027,
PineyPoint,38.1483,-76.5201,
Goshen,39.2325,-84.1532,
Raymond,42.4694,-92.2296,
Morrisdale,40.9484,-78.2278,
Manila,40.8513,-124.1631,
Roscoe,40.0782,-79.8641,
LakePark,46.8839,-96.0988,
Cairo,41.0046,-98.6007,
Athol,47.9451,-116.7062,
Okoboji,43.3909,-95.1390,
Wells,31.4916,-94.9473,
Wadsworth,39.6322,-119.2901,
Clyde,38.0253,-122.0278,
Oxford,41.7228,-91.7911,
Emerson,42.2782,-96.7265,
Arkport,42.3926,-77.6955,
Hoonah,58.1118,-135.4246,
NewSalem,39.9037,-76.7912,
GrantCity,40.4858,-94.4135,
PleasantPlains,39.8747,-89.9183,
Blanchardville,42.8095,-89.8606,
LosOlivos,34.6647,-120.1180,
Benkelman,40.0517,-101.5354,
Smithfield,40.2715,-80.7772,
HilltopLakes,31.0755,-96.1914,
Adams,43.5654,-92.7190,
Walker,42.2873,-91.7809,
Buras,29.3528,-89.5248,
Spencer,41.0991,-82.1231,
Minatare,41.8112,-103.5019,
Interlaken,40.2350,-74.0166,
Howe,34.9500,-94.6408,
Campbellsburg,38.5220,-85.2195,
Vass,35.2534,-79.2845,
Stronghurst,40.7463,-90.9094,
Shoals,38.6669,-86.7938,
EastFreedom,40.3573,-78.4366,
Chocowinity,35.5148,-77.1017,
Duncan,32.7344,-109.0972,
Wonewoc,43.6531,-90.2239,
Wye,46.9523,-114.1331,
WiltonCenter,41.1880,-73.4298,
Gary,37.3620,-81.5408,
Guy,35.3272,-92.3366,
NorthIrwin,40.3389,-79.7115,
Morningside,32.8610,-104.3971,
Clarkfield,44.7907,-95.8077,
CoonValley,43.7024,-91.0112,
FernForest,19.4648,-155.1324,
Klawock,55.5556,-133.0868,
Winnebago,42.2361,-96.4719,
Springport,42.3783,-84.6965,
Turbeville,33.8896,-80.0161,
HorseshoeBend,43.9165,-116.1997,
Stephens,33.4221,-93.0670,
Fairplay,39.2245,-105.9965,
LakeCamelot,44.2147,-89.7623,
BelleTerre,40.9607,-73.0672,
DammeronValley,37.3042,-113.6658,
Littlerock,34.5232,-117.9809,
Wataga,41.0253,-90.2755,
Hurst,37.8349,-89.1443,
Clayton,34.5857,-95.3561,
Northwest,34.3149,-78.1453,
Canon,34.3455,-83.1107,
Ubly,43.7082,-82.9356,
WillowValley,34.9296,-114.6159,
Brinnon,47.6689,-122.9249,
Enterprise,38.9029,-97.1162,
Grapeview,47.3316,-122.8413,
Carrolltown,40.6048,-78.7072,
Bovey,47.2962,-93.4036,
SevenMile,39.4859,-84.5522,
Yachats,44.3126,-124.1022,
Spearville,37.8481,-99.7548,
Hayneville,32.1822,-86.5787,
TierraAmarilla,36.7061,-106.5599,
Aulander,36.2280,-77.1136,
Woodhull,41.1784,-90.3221,
MountainPine,34.5693,-93.1726,
Knippa,29.3076,-99.6329,
Fultonville,42.9463,-74.3704,
Newborn,33.5163,-83.6959,
Climax,42.2383,-85.3360,
AlhambraValley,37.9665,-122.1320,
PearlCity,42.2668,-89.8271,
Anacoco,31.2545,-93.3440,
GilaCrossing,33.2730,-112.1627,
Byrdstown,36.5737,-85.1342,
MountainRoad,36.7585,-78.9890,
Wallace,47.4736,-115.9227,
WindfallCity,40.3619,-85.9584,
Norphlet,33.3199,-92.6620,
Steinhatchee,29.6795,-83.3837,
Doyline,32.5250,-93.4118,
Foxfield,39.5881,-104.7857,
IndioHills,33.8411,-116.2484,
Sheatown,41.1938,-76.0188,
Birnamwood,44.9319,-89.2094,
MannsHarbor,35.8934,-75.7733,
Hana,20.7720,-156.0107,
Pepin,44.4423,-92.1482,
WalnutGrove,37.4113,-93.5480,
Lyndonville,43.3213,-78.3891,
Kindred,46.6494,-97.0170,
RioGrande,38.8797,-82.3790,
Scurry,32.5127,-96.3850,
Keysville,37.0390,-78.4804,
Allentown,30.7744,-87.0822,
Deckerville,43.5265,-82.7420,
Gibraltar,40.2809,-75.8608,
BeulahValley,38.0664,-104.9785,
Woodsburgh,40.6215,-73.7068,
Meriden,39.1897,-95.5679,
LoonLake,48.0685,-117.6297,
Alma,39.0151,-96.2873,
Millersburg,38.3041,-84.1450,
Savona,42.2830,-77.2238,
Marion,43.4236,-97.2605,
Worden,45.9623,-108.1623,
Branchville,41.1471,-74.7495,
Stantonsburg,35.6056,-77.8198,
VirginiaCity,39.3076,-119.6483,
Belgrade,45.4506,-94.9998,
CissnaPark,40.5670,-87.8922,
McKee,37.4301,-83.9860,
Greensburg,37.6049,-99.2896,
Riceboro,31.7264,-81.4438,
Beaverdale,40.3243,-78.7011,
Hewitt,44.6425,-90.1049,
Lesage,38.4870,-82.2930,
Netarts,45.4356,-123.9344,
Douglas,34.1705,-86.3224,
Montrose,40.5258,-91.4158,
Ossian,43.1469,-91.7646,
MiddleAmana,41.7945,-91.9010,
Stokes,35.7105,-77.2676,
Alexis,41.0630,-90.5555,
Wagram,34.8891,-79.3652,
Maricao,18.1836,-66.9809,
FlintHill,38.8627,-90.8724,
Hartford,41.4577,-93.4038,
BlueRidgeManor,38.2434,-85.5647,
Oshkosh,41.4080,-102.3452,
Hugo,39.1362,-103.4731,
Woodridge,41.7122,-74.5740,
LomaLinda,36.9858,-94.5922,
Conway,37.5057,-92.8312,
Seligman,35.3256,-112.8573,
Marshallville,40.8996,-81.7330,
Wrightstown,40.0258,-74.6317,
Garrison,38.6075,-83.1834,
Baltic,40.4436,-81.7016,
YorkSprings,40.0093,-77.1159,
SusanMoore,34.0799,-86.4234,
Neopit,44.9877,-88.8226,
Ashland,37.1866,-99.7697,
Damascus,36.6326,-81.7891,
Dayton,42.2622,-94.0712,
Sawmill,35.8924,-109.1538,
NorthHills,39.3150,-81.5087,
Bishopville,38.4413,-75.2092,
Warsaw,44.2576,-93.3771,
Wellston,35.6861,-97.0616,
Holly,38.0554,-102.1247,
EastGalesburg,40.9429,-90.3109,
Siren,45.7826,-92.3823,
Alakanuk,62.6902,-164.6305,
Sanderson,30.1508,-102.4079,
Cheyenne,35.6102,-99.6782,
HappyValley,32.4235,-104.2903,
GrandJunction,42.0330,-94.2370,
Breesport,42.1816,-76.7358,
Sterling,34.7498,-98.1729,
Hemingford,42.3214,-103.0752,
Lowden,41.8589,-90.9229,
Atlantic,37.9023,-75.5058,
Bailey'sPrairie,29.1527,-95.4977,
Somerville,34.4676,-86.7935,
CedarHill,36.9296,-107.8871,
LakeVillage,41.1308,-87.4390,
LogCabin,32.2231,-96.0222,
Kirklin,40.1929,-86.3593,
Plumerville,35.1600,-92.6424,
Copenhagen,43.8934,-75.6726,
Patoka,38.4015,-87.5875,
Biron,44.4281,-89.7660,
ForestRanch,39.8952,-121.6705,
BlueRidgeShores,38.1091,-78.0235,
Vernon,42.9392,-84.0329,
Earlville,42.4826,-91.2700,
Hermitage,33.4471,-92.1712,
ValleyBrook,35.4027,-97.4814,
Bucklin,37.5488,-99.6344,
Coward,33.9721,-79.7490,
Screven,31.4840,-82.0171,
Phelps,37.5090,-82.1605,
