co_X_train_ax1,co_X_train_ax2
0.20516773,0.21078844
0.19690938,0.21773897
0.20544825,0.20833649
0.19981405,0.20591371
0.19005403,0.21455118
0.20223783,0.21518567
0.19633888,0.2202799
0.20458446,0.20507354
0.18955654,0.20796585
0.20113207,0.21531989
0.20077628,0.1961951
0.2087194,0.17802128
0.20252277,0.21574022
0.1659433,0.17464818
0.20611675,0.21123989
0.19224548,0.20417888
0.18915246,0.20909473
0.20201534,0.21241061
0.2012203,0.21480027
0.20304577,0.20931149
0.18307479,0.19699062
0.18845274,0.2029157
0.21184038,0.19946507
0.18300416,0.2250688
0.19169585,0.22123738
0.20609207,0.20405732
0.20304707,0.20279855
0.21255745,0.22182067
0.18145932,0.23378156
0.19919573,0.21320376
0.1935003,0.21206217
0.18340093,0.22067975
0.20344166,0.20754963
0.20432906,0.21433602
0.20456578,0.20855168
0.1989156,0.2136749
0.18137196,0.21629925
0.20795678,0.20759524
0.18285984,0.2169596
0.19682753,0.2160029
0.19850805,0.21632782
0.20583831,0.20576902
0.19625077,0.21015376
0.21153493,0.19494641
0.18757059,0.21451539
0.2065004,0.21509959
0.20594952,0.20805998
0.19949411,0.21425334
0.20275606,0.20913978
0.1975908,0.21459979
0.1967579,0.21337388
0.19815293,0.21865521
0.19979544,0.21072406
0.1918869,0.2224179
0.20680073,0.20975438
0.19802053,0.21245149
0.20134078,0.2014136
0.19749805,0.21520427
0.1949803,0.21941711
0.21021248,0.1936005
0.2138281,0.22648266
0.19955936,0.21365252
0.1797881,0.18587312
0.19415224,0.2168004
0.20191675,0.21621564
0.203248,0.19996572
0.19426358,0.22028483
0.20482431,0.21919721
0.204522,0.20450296
0.19872291,0.20739087
0.19883785,0.20602341
0.20519157,0.20829694
0.21025582,0.20293534
0.19059911,0.20894264
0.20575492,0.20897676
0.20338885,0.21747918
0.19614677,0.21015857
0.19768666,0.2119278
0.20620753,0.21458593
0.20956491,0.20068946
0.2105982,0.20468603
0.19708268,0.20685235
0.19525057,0.21247707
0.14442667,0.24426343
0.19951454,0.2043369
0.20216948,0.202865
0.20421474,0.21138094
0.1943272,0.21010336
0.1930401,0.21897435
0.20427509,0.20636524
0.1957643,0.21610968
0.19532219,0.20830685
0.18344997,0.20367561
0.19145393,0.21028799
0.20522225,0.21058075
0.1947103,0.19183241
0.19612743,0.22617783
0.19159932,0.2207978
0.20111603,0.21123102
0.20182286,0.22005178
0.19421512,0.22391373
0.20500402,0.20659496
0.19508006,0.21557741
0.19233716,0.21539249
0.19445033,0.22252572
0.1928478,0.21997713
0.17083767,0.21172523
0.19977175,0.2100009
0.19192195,0.2233272
0.20202151,0.20301338
0.19469835,0.22000676
0.19641255,0.19081058
0.19905831,0.22088656
0.19079348,0.2175315
0.20943117,0.21038485
0.2074093,0.20312601
0.202003,0.21371394
0.1939531,0.21818788
0.20306496,0.21743748
0.1999984,0.21050225
0.18839085,0.19420947
0.1919524,0.22420746
0.17761025,0.17969772
0.18441181,0.22656961
0.1975893,0.20057209
0.20259689,0.20598714
0.19977134,0.20944427
0.20060995,0.21460898
0.19709627,0.21879518
0.16876014,0.21450262
0.19528823,0.22381121
0.20582342,0.21365649
0.19297317,0.22789875
0.19292127,0.21734919
0.19926351,0.20681363
0.20598938,0.21276943
0.20150809,0.20669657
0.20472753,0.2231951
0.20483382,0.21412662
0.19490664,0.21667969
0.15856414,0.20233761
0.18285984,0.21695957
0.15856412,0.20233761
0.19903398,0.22828533
0.1966674,0.21322308
0.20371193,0.20971279
0.19753943,0.18508391
0.19943915,0.20346428
0.15180264,0.2189324
0.20194857,0.2109207
0.16355303,0.16353464
0.19426288,0.20732257
0.19069241,0.21782015
0.19339088,0.21771307
0.20040323,0.21095443
0.18854739,0.21736348
0.1698673,0.21096809
0.20693406,0.21624152
0.18363142,0.21277474
0.1921602,0.22338617
0.19005452,0.18664132
0.17562594,0.22808477
0.1866836,0.21783713
0.18141182,0.22894748
0.20364474,0.20659171
0.19907285,0.21355319
0.1973786,0.21735996
0.19799434,0.21690413
0.21184608,0.18380131
0.20405973,0.205344
0.19331664,0.21494755
0.20507683,0.20637709
0.19612074,0.18890224
0.19364892,0.2283016
0.20425336,0.20605958
0.18422866,0.1959395
0.20045738,0.2113496
0.19501206,0.22069152
0.20749122,0.20774195
0.20421594,0.21519051
0.18479916,0.21668273
0.19979703,0.2112001
0.20980746,0.20843363
0.18256079,0.22364539
0.18979001,0.20392458
0.18757516,0.20069084
0.20106839,0.21648595
0.19708844,0.22114863
0.20949477,0.20966017
0.19639608,0.21455024
0.20423333,0.21414836
0.20356628,0.22033009
0.19433734,0.2251112
0.19783159,0.19347562
0.18694954,0.22220841
0.19925883,0.20744425
0.1935294,0.21761185
0.15353207,0.21279679
0.20339625,0.21391086
0.19479574,0.21710159
0.20462383,0.20054989
0.13608074,0.21713674
0.20798364,0.21384056
0.1919594,0.21361314
0.19101405,0.21075864
0.19329312,0.20694992
0.1899075,0.21244831
0.19723023,0.1972356
0.18610531,0.2079085
0.20523433,0.19355558
0.19742067,0.21969846
0.18979001,0.20392458
0.20438567,0.21345566
0.1975893,0.20057209
0.20104751,0.21427308
0.20330167,0.21375224
0.19941692,0.21560614
0.20239006,0.22137073
0.2004871,0.2061707
0.20368072,0.20966485
0.21570729,0.20728117
0.20913276,0.20952445
0.20053539,0.22109172
0.19837284,0.21840198
0.19672859,0.22672212
0.19398935,0.20982867
0.19395904,0.21372351
0.20246413,0.21276538
0.1895646,0.21202014
0.1974073,0.21972157
0.18373565,0.23310696
0.19865613,0.20783421
0.20637654,0.21029262
0.20344166,0.20754963
0.1985284,0.21465327
0.1951872,0.21002953
0.2010169,0.20969374
0.19235913,0.20694815
0.20305702,0.2117922
0.20618168,0.20526594
0.19968423,0.21614593
0.16876014,0.21450262
0.2033626,0.20033905
0.19721489,0.22240624
0.20025635,0.21923743
0.19909783,0.21482179
0.2017147,0.21703817
0.19709891,0.21195263
0.19994137,0.21965279
0.20150122,0.21402015
0.18389472,0.20191447
0.19402616,0.21535768
0.1960221,0.21210553
0.19367172,0.22339037
0.2076805,0.20683542
0.20283414,0.20831102
0.20025915,0.21806689
0.19808699,0.20612805
0.1919184,0.20238975
0.20305943,0.20422074
0.19317767,0.21652329
0.18509856,0.21639083
0.18584874,0.19153495
0.19969662,0.2115358
0.19939308,0.22222193
0.20040846,0.20357534
0.1964606,0.22399281
0.20059699,0.21096878
0.19292958,0.21732047
0.18841064,0.20598048
0.18450409,0.20381834
0.20367269,0.20906474
0.18711331,0.22061224
0.18642014,0.21565403
0.1866475,0.21182111
0.20270981,0.21598178
0.20600086,0.20544691
0.19234097,0.21774814
0.173407,0.20405164
0.1919419,0.20711997
0.20715822,0.20645918
0.2031963,0.21364523
0.20120928,0.20666279
0.19364871,0.21744409
0.19954675,0.21499737
0.17338659,0.22323821
0.2012599,0.21755503
0.19695716,0.22118206
0.20725076,0.20725791
0.1951698,0.19790837
0.20522225,0.21058075
0.20439717,0.21471119
0.19808565,0.21888345
0.20849438,0.21376331
0.19793633,0.2092898
0.19898458,0.21320915
0.20123652,0.21247719
0.18936068,0.2055586
0.19772127,0.21559945
0.19345903,0.2040888
0.19747753,0.21946739
0.20815238,0.20797408
0.19597243,0.21270452
0.19303389,0.21781701
0.19805987,0.2200618
0.19551888,0.22233962
0.20271926,0.21745706
0.20213033,0.21555278
0.19421512,0.22391373
0.19896309,0.22223075
0.19419472,0.2189074
0.19076496,0.2200527
0.1986765,0.20897509
0.20096916,0.21291406
0.19798231,0.22199042
0.19453292,0.2153479
0.1925105,0.20049648
0.19634363,0.21496108
0.19023444,0.21473375
0.20118438,0.210304
0.18980663,0.21229513
0.20391747,0.222222
0.18953893,0.21877564
0.19856632,0.18917416
0.19653131,0.20996435
0.18894164,0.21341504
0.19914645,0.22030276
0.1620683,0.21480994
0.2025018,0.21021128
0.16965663,0.20328811
0.18311222,0.18257082
0.1958376,0.22297694
0.19453822,0.2239205
0.19362576,0.21538219
0.19764908,0.20712905
0.19974524,0.20624238
0.19928478,0.20817754
0.20530146,0.20727764
0.19097094,0.20617528
0.2004802,0.20775811
0.18006995,0.17546684
0.19547203,0.21309476
0.20295766,0.21180432
0.2229933,0.20568912
0.13369834,0.19499928
0.1873036,0.22135513
0.19354193,0.21833956
0.20710969,0.21725509
0.20414846,0.20663853
0.20161861,0.21671735
0.19079348,0.2175315
0.1926131,0.20737627
0.19274823,0.21213304
0.20198566,0.21066955
0.20589429,0.21610086
0.14600295,0.21987556
0.18957114,0.21632382
0.19856632,0.18917416
0.20355958,0.20825219
0.21570729,0.20728117
0.20721263,0.21056908
0.2030992,0.20997246
0.17530258,0.22397578
0.20222399,0.21493472
0.20133473,0.21889456
0.20326018,0.19085418
0.19653334,0.22391494
0.20553999,0.21418504
0.20589666,0.2046798
0.20096916,0.21291406
0.20305943,0.20422074
0.20115884,0.20828946
0.20038444,0.20094639
0.18194959,0.18182774
0.19438456,0.20345256
0.20246413,0.21276538
0.19500493,0.20598982
0.20571248,0.20776044
0.20088527,0.21758339
0.19579896,0.21172988
0.19557394,0.21913952
0.2229933,0.20568912
0.110689364,0.23681329
0.20407341,0.20330389
0.20665,0.20737134
0.20199442,0.218506
0.19601955,0.19818008
0.17584254,0.22227079
0.18825226,0.2046917
0.19449134,0.22082798
0.19704199,0.21115603
0.19903739,0.21788985
0.1985116,0.207417
0.19436467,0.21396568
0.20303066,0.2139821
0.2035233,0.1999374
0.19211005,0.22370654
0.16138972,0.2166108
0.19291677,0.22009106
0.19021618,0.1799707
0.20201711,0.21904732
0.19148684,0.21459268
0.16355303,0.16353464
0.19953622,0.21804263
0.20134078,0.2014136
0.19689031,0.22064522
0.19395718,0.21959342
0.19487604,0.2211283
0.1896913,0.19847956
0.20366678,0.21236514
0.19653131,0.20996435
0.19811763,0.22191009
0.2045886,0.20917456
0.19629873,0.19705246
0.1992562,0.214173
0.196672,0.22275986
0.1867851,0.22053422
0.20674407,0.19692238
0.17855941,0.23206997
0.2155621,0.18722758
0.18050505,0.22043914
0.1960394,0.22000304
0.206889,0.20771573
0.21113442,0.21120988
0.19292475,0.21341318
0.16678329,0.2228177
0.19903398,0.22828533
0.18120682,0.22623119
0.20380412,0.21324906
0.19543667,0.21173815
0.2046228,0.21048388
0.1889417,0.2155911
0.2017993,0.2029915
0.19224548,0.20417888
0.19720235,0.20960541
0.20402333,0.19934018
0.19825497,0.21500705
0.19670974,0.21984579
0.20586058,0.20446622
0.20760258,0.21641862
0.19742681,0.21687624
0.19254711,0.19043428
0.20069276,0.2082447
0.20689742,0.20872833
0.20966409,0.19928624
0.2046228,0.21048388
0.20290656,0.21464415
0.20827654,0.20633595
0.1956558,0.21548517
0.19383395,0.20811781
0.18759435,0.2001284
0.19493333,0.22260822
0.1980901,0.21590602
0.19949104,0.22044869
0.17611796,0.21657161
0.2017497,0.21586831
0.20421068,0.21400455
0.21011788,0.20900519
0.20592311,0.20491596
0.2106886,0.20372029
0.19432908,0.2211943
0.20733139,0.20625836
0.20011619,0.2127303
0.19745739,0.21019773
0.20533162,0.20644373
0.20510522,0.21290039
0.20310085,0.21581194
0.19199954,0.22090249
0.197364,0.2108281
0.20669624,0.20055634
0.19688493,0.2245579
0.19597107,0.20990229
0.2025018,0.21021128
0.1999912,0.21768773
0.19602008,0.21024571
0.17130946,0.1980114
0.17579357,0.21409756
0.18687937,0.2077474
0.1957405,0.22139919
0.20251276,0.2136065
0.20184228,0.21533453
0.17163403,0.2106068
0.20833504,0.21327312
0.17985189,0.22051297
0.19379213,0.2131246
0.2018356,0.19318649
0.20031932,0.21405455
0.20609239,0.20921649
0.1953111,0.22063336
0.19601955,0.19818008
0.19750556,0.21622303
0.19640318,0.21829803
0.1813566,0.22777641
0.20393781,0.21587168
0.20190687,0.21019447
0.20198347,0.21275604
0.19666445,0.22385
0.20259404,0.23425616
0.1919419,0.20711997
0.1910051,0.21245417
0.16916625,0.22748722
0.20522225,0.21058075
0.1998913,0.20599344
0.18344606,0.22284056
0.1491667,0.22933733
0.19957052,0.21944202
0.20395708,0.20611972
0.20258686,0.21402077
0.20154542,0.21092604
0.15573093,0.23345031
0.18256079,0.22364539
0.19797613,0.21796826
0.20536974,0.20934643
0.20812401,0.216423
0.20456578,0.20855168
0.20070912,0.2091408
0.20697618,0.20877042
0.20505479,0.20929791
0.2042547,0.19406192
0.19530179,0.21642648
0.20075119,0.211605
0.20678617,0.20640138
0.212137,0.21237849
0.18491012,0.2225911
0.19667177,0.21595444
0.20428045,0.21378578
0.20472355,0.20576108
0.12782289,0.23535222
0.20113017,0.21845004
0.19616458,0.22234035
0.1905628,0.22957565
0.15168403,0.15353444
0.2069268,0.2065547
0.19029745,0.21155396
0.19997482,0.21294016
0.19861479,0.21351542
0.20741366,0.23062558
0.18413267,0.2040151
0.2049225,0.20621286
0.2050095,0.20388746
0.13608074,0.21713674
0.18044655,0.21023189
0.19298714,0.21150948
0.20205712,0.21849489
0.20332447,0.20749871
0.2015004,0.20540679
0.20453328,0.20477019
0.16715044,0.20092426
0.19664243,0.21517937
0.21040791,0.2076131
0.19381787,0.21780014
0.18143673,0.19734713
0.20460336,0.20957538
0.20812401,0.216423
0.19043894,0.20452106
0.20583203,0.21039036
0.20297316,0.20711757
0.18473005,0.22210683
0.19188976,0.21088345
0.1827613,0.21517041
0.18985246,0.21539329
0.20005602,0.20853621
0.2074093,0.20312601
0.20094001,0.21075794
0.09823911,0.20411348
0.2002945,0.21567316
0.20134078,0.2014136
0.19169585,0.22123738
0.19649245,0.2150263
0.20011492,0.21677181
0.21337555,0.19384308
0.20310359,0.19334847
0.19226813,0.21947496
0.20194378,0.2103963
0.20169714,0.21486957
0.20816265,0.21132052
0.20003016,0.21708022
0.20720811,0.20605412
0.20184357,0.21195625
0.2026614,0.21043485
0.20589666,0.2046798
0.19398025,0.20943126
0.19202872,0.21944301
0.20001121,0.21690515
0.19349267,0.21826199
0.17696069,0.20872939
0.20133959,0.21160859
0.20045441,0.21312709
0.19146162,0.21652439
0.20620339,0.2163768
0.1947103,0.19183241
0.1844544,0.21894795
0.19970432,0.21074829
0.21393815,0.19840294
0.19464846,0.19734167
0.19171923,0.20860457
0.20109162,0.20995064
0.20357677,0.21676014
0.1941643,0.21790193
0.19552206,0.20907705
0.2048861,0.2053523
0.17530258,0.22397578
0.18712036,0.21363784
0.19456065,0.21945171
0.19717082,0.22004537
0.20331404,0.2048287
0.20185801,0.21225348
0.20336473,0.2112828
0.1934412,0.20890707
0.2004218,0.20048319
0.19760129,0.20831831
0.19475158,0.20967923
0.19030797,0.2130518
0.19457746,0.2155536
0.1907096,0.21151267
0.19861439,0.21623379
0.21872653,0.19762535
0.19368549,0.21286142
0.19708423,0.21879408
0.198937,0.2203711
0.20566896,0.20524757
0.1885127,0.21579717
0.19612134,0.21538487
0.20022514,0.21034396
0.19993386,0.21077456
0.19380385,0.20130223
0.19403727,0.21551973
0.17907101,0.19935435
0.20024948,0.19570492
0.19753195,0.22038385
0.1929663,0.21792303
0.19581051,0.21823525
0.19879118,0.22284709
0.17460802,0.19544391
0.19813968,0.21799715
0.19568682,0.21975107
0.20172918,0.19649655
0.2102579,0.21318771
0.204522,0.20450296
0.1999912,0.21768773
0.19379786,0.21052359
0.21013744,0.20930143
0.2072435,0.2113105
0.2078391,0.21018413
0.19407639,0.21666773
0.20145223,0.21714255
0.19773747,0.21469177
0.18730126,0.22822596
0.19404821,0.21442983
0.20139779,0.20945281
0.20413506,0.21501116
0.19623452,0.21291707
0.19874534,0.21838887
0.20266758,0.2147899
0.19995357,0.24348153
0.20401864,0.21368971
0.20500402,0.20659496
0.19532219,0.20830685
0.19353227,0.21785815
0.20032848,0.2147746
0.20140871,0.21052071
0.2017497,0.21586831
0.18873577,0.20916796
0.20565952,0.1903348
0.1975695,0.22142759
0.21255317,0.2220748
0.20056544,0.20518683
0.20517378,0.1957577
0.19128586,0.1981141
0.20179337,0.2099905
0.20134078,0.2014136
0.14190853,0.2029906
0.20057456,0.21412568
0.19822921,0.2199593
0.1993669,0.21437141
0.19740696,0.17435813
0.20693164,0.19951068
0.20192507,0.2170572
0.2000543,0.20911859
0.19526552,0.21655186
0.20380408,0.21375583
0.19428483,0.22182114
0.1980596,0.21404912
0.1876187,0.2109457
0.2115416,0.2112266
0.18236934,0.21309459
0.20934421,0.20475633
0.20725076,0.20725791
0.19397965,0.21376514
0.20504963,0.21669315
0.18893524,0.21674527
0.20192456,0.20952635
0.20061962,0.21280494
0.20536639,0.21225956
0.16403109,0.20532984
0.19878782,0.21703383
0.19489574,0.2085967
0.21069959,0.20983064
0.20065838,0.2096136
0.1855346,0.18307248
0.20200479,0.20135461
0.20178276,0.21616432
0.20818357,0.20503533
0.19773948,0.20528714
0.19551082,0.21911478
0.20332246,0.2065947
0.20178276,0.21616432
0.19830266,0.20922618
0.1979407,0.19801714
0.19092278,0.20495282
0.1983399,0.21467252
0.19315208,0.18754216
0.20464055,0.207092
0.17708144,0.20518422
0.18817358,0.21125099
0.1972926,0.21797584
0.2129627,0.20973803
0.18853094,0.21779574
0.19373754,0.21620066
0.19916941,0.20463094
0.20070787,0.21301867
0.18461803,0.19081853
0.18431954,0.22108507
0.20098959,0.2051158
0.19564353,0.21917714
0.1979407,0.19801714
0.19653131,0.20996435
0.19749531,0.21170227
0.19449763,0.22315148
0.19899797,0.21679464
0.20207699,0.2054261
0.20791233,0.20193806
0.19279917,0.2154646
0.20172423,0.20429763
0.20145628,0.21669638
0.17083178,0.17797233
0.19321206,0.20915167
0.17845604,0.18950607
0.17130946,0.1980114
0.20446707,0.21603186
0.19425946,0.21337947
0.19250108,0.20590338
0.20333982,0.20029889
0.16115431,0.20533393
0.17460802,0.19544391
0.19208154,0.22198458
0.20297523,0.21404962
0.20355958,0.20825219
0.20296484,0.21375349
0.10518425,0.2190709
0.16450892,0.19395143
0.19519764,0.2075012
0.18806085,0.22201677
0.20312682,0.21570736
0.20447229,0.21500446
0.2009639,0.21038271
0.20469089,0.21856125
0.18912394,0.21063425
0.19223328,0.21756144
0.20227484,0.20868617
0.20077628,0.1961951
0.19714785,0.22113618
0.1953164,0.20782582
0.19959126,0.21692045
0.20333195,0.18946674
0.19943057,0.22005697
0.19187278,0.21480231
0.19235654,0.22306246
0.19662124,0.20613548
0.1977264,0.21623969
0.20281333,0.21141444
0.18790758,0.21920948
0.15180264,0.2189324
0.18591595,0.21930306
0.20109466,0.21083051
0.20327386,0.21434788
0.18971737,0.21903601
0.19927274,0.21672595
0.21114309,0.19366483
0.20325187,0.21127842
0.2000817,0.21315731
0.2155621,0.18722755
0.19883867,0.21718214
0.20024948,0.19570492
0.20148917,0.20654815
0.196701,0.22058591
0.2065944,0.2059731
0.18921883,0.21450041
0.1968996,0.22476855
0.19421262,0.21504527
0.20762312,0.21707575
0.20360109,0.21557908
0.20163426,0.20926781
0.19878544,0.2174563
0.20271158,0.21060342
0.19779335,0.2195791
0.20296504,0.20940857
0.21077368,0.2032446
0.19536842,0.21894029
0.1866958,0.20633985
0.19420393,0.21108118
0.19176991,0.2216904
0.19158939,0.22368102
0.20489183,0.20112656
0.2074093,0.20312601
0.1980089,0.21739265
0.1972287,0.21781933
0.19054979,0.21505341
0.19773398,0.21149628
0.19250502,0.21611668
0.21046221,0.20150304
0.19930348,0.19845812
0.19740616,0.21449487
0.19239742,0.21704559
0.19525535,0.21807466
0.20707136,0.2055782
0.1917624,0.22282267
0.20357685,0.2112744
0.19543672,0.21173812
0.20941952,0.188679
0.18163842,0.204859
0.18639731,0.18745178
0.19568263,0.21171895
0.20189051,0.2100079
0.1823812,0.22471152
0.1975695,0.22142759
0.20703138,0.19807659
0.19753943,0.18508391
0.17043348,0.22390206
0.19709533,0.21700889
0.20020327,0.218756
0.19591278,0.22146568
0.17083767,0.21172523
0.20386478,0.2122931
0.2022978,0.21360111
0.19144936,0.20215285
0.20181425,0.21431372
0.20567335,0.21149555
0.2002524,0.21923272
0.1995968,0.21689671
0.19755591,0.21744515
0.20068748,0.21682298
0.19692028,0.21577388
0.19936796,0.21579713
0.20143811,0.21541588
0.19271472,0.21528839
0.2010611,0.2146392
0.19518448,0.22366971
0.19214955,0.21438408
0.20103094,0.21330576
0.20424658,0.2115704
0.18845281,0.22371396
0.18707164,0.22081283
0.19793403,0.21476896
0.19793633,0.2092898
0.20364474,0.20659171
0.1703223,0.2160805
0.15856412,0.20233761
0.2033889,0.19821247
0.20090029,0.20646782
0.19502735,0.2108944
0.20015,0.21002617
0.20693164,0.19951068
0.20353793,0.21051441
0.19442697,0.21592662
0.20116492,0.21019904
0.19937533,0.21704727
0.19041914,0.20957582
0.20925108,0.20843615
0.20882687,0.20798397
0.20049745,0.2140618
0.20594952,0.20805998
0.19005452,0.18664132
0.20640345,0.21825929
0.19175151,0.2099364
0.19490664,0.21667969
0.16035624,0.22348611
0.19877267,0.20582107
0.20135789,0.20443511
0.20271726,0.21059
0.1974033,0.21341129
0.20309703,0.20882453
0.21028346,0.19499208
0.20337567,0.20379464
0.20759475,0.21744864
0.19760421,0.2076009
0.19058207,0.22815903
0.20227887,0.21241814
0.19487604,0.2211283
0.19607033,0.22386985
0.19580545,0.21957313
0.18377651,0.2201224
0.19962505,0.21373123
0.19139765,0.21143612
0.20397952,0.21202035
0.20323323,0.20458679
0.20154542,0.21559308
0.20225348,0.20546687
0.19387037,0.21726973
0.1885618,0.21880092
0.19643776,0.20885497
0.19725695,0.21930337
0.20407341,0.20330389
0.20112965,0.21197076
0.2052628,0.21608709
0.20567858,0.20694546
0.19874507,0.21356013
0.19195394,0.20962287
