city,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10
Reedsport,-0.009071443,0.0064175907,0.02515186,-0.025964126,-0.043132447,-0.008769845,-0.02260256,0.021486638,-0.009281784,-0.016280523
LakeTansi,-0.018292569,-0.0006295013,0.003865986,-0.0042384365,-0.0018676422,0.014979094,0.010249804,0.0074921157,0.013565243,-0.005688851
Coquille,-0.0040872945,0.0010788473,0.029935488,-0.019972708,-0.043585207,-0.013403198,-0.020483164,0.021728251,-0.0070891785,-0.01743609
Armonk,0.01973656,0.058765266,0.055142798,-0.08783505,-0.031719532,-0.027291132,0.03241149,-0.12987086,-0.018076662,0.022706037
MaryEsther,-0.031148734,-0.00015052687,-0.010151015,0.005085936,-0.01690874,0.0032693588,-0.007373485,0.006511926,-0.017014282,0.017758764
Saukville,0.0054274825,-0.029323876,-0.0026594095,0.05667519,0.033451375,-0.028923245,-0.0514502,-0.012028565,-0.045356706,-0.010183808
TheMeadows,-0.028833881,0.0061385697,-0.022970626,-0.0035159758,-0.043782286,-0.031033367,4.3896027e-05,0.0039328085,-0.027232662,0.011004573
Tazewell,-0.017037272,-0.005244691,-0.011992681,0.0015574008,-0.00355239,0.02188833,0.018995643,0.0061218045,0.013341163,-0.00908929
Beecher,0.07198608,-0.033010796,0.004217111,0.052704547,0.024433559,-0.02827419,0.04425602,0.023827245,-0.015343648,0.05372795
Crestline,-0.0016517697,-0.0069596577,0.015832921,0.037126433,0.023451522,-0.0077171656,0.013735521,-0.0037059386,-0.010834668,-0.01129626
Enon,-0.0038278212,0.011378071,-0.05382026,0.032275144,0.0022362021,0.018377962,0.0024420093,-0.021634698,0.011589432,-0.03456773
Dilworth,0.008076207,-0.033201255,0.0051622516,-0.015380412,0.016919143,0.006337177,-0.022969935,0.024094915,0.016431728,0.000627607
Valdese,-0.0013120259,0.003247434,-0.005842503,0.004625473,-0.00042674126,0.007554889,0.0067226677,-0.01319354,0.020799808,-0.031737767
Marlow,-0.010907973,-0.0033864656,0.0067488225,-0.016238678,0.008715408,0.01333426,0.010808138,0.01011669,-0.008377788,0.022910273
Jenkintown,0.063561745,0.060053688,-0.034974284,0.017618649,0.020723056,0.07303857,0.09636211,-0.15639555,0.033371937,-0.022161938
Perryville,-0.0030671072,0.010520531,-0.02915616,-0.0015842973,-0.0011166459,0.052332062,0.011098239,-0.051200878,0.0152250305,-0.040127043
Berwick,-0.031137362,-0.00923097,-0.010670416,-0.01086715,-0.0028513812,0.014211809,0.006941319,0.012410495,-0.013297052,0.028473776
Planada,0.007887978,0.03218196,0.0059430674,-0.027177915,0.007713089,-0.039401274,0.001727336,0.018544031,0.05019364,-0.030644529
Towanda,-0.008014663,-0.0026707435,0.027262546,-0.014472993,-0.0048197727,0.0034269704,0.02180682,-0.027009327,-0.0012205571,-0.024806038
California,0.010693524,-0.013915524,0.012789993,-0.008713398,0.012825787,0.0062004128,0.0040215077,0.020593995,0.008764817,0.008287295
Ste.Genevieve,0.014854496,-0.0060715857,0.003405159,0.0023537253,0.017377626,0.014388948,0.004135576,0.024753205,0.006698399,0.018260045
StockIsland,-0.047365475,-0.0034695868,0.011694408,-0.011488852,-0.029815689,-0.018306138,-0.018565131,0.0004584211,-0.02610247,0.012506628
Brookridge,-0.031366687,0.0013459584,0.0013278116,-0.006128483,-0.030265054,-0.021104084,0.004136893,0.0074709,-0.018073305,0.0047287773
Senoia,-0.0077859,0.016479405,-0.019369483,0.03284383,-0.01430918,0.002209827,0.017698571,0.0055213943,0.025447788,0.013481418
Cortland,0.039413746,-0.027936716,0.0007690673,0.055176407,0.041470673,-0.030039381,-0.030598748,0.019447658,-0.029057318,0.020166697
KingCity,0.14067924,0.03785757,-0.054348625,-0.0948319,-0.14249498,0.0023508808,-0.00023067277,0.04245611,0.01201226,-0.053835433
KensingtonPark,-0.028833881,0.0061385697,-0.022970626,-0.0035159758,-0.043782286,-0.031033367,4.3896027e-05,0.0039328085,-0.027232662,0.011004573
Armona,0.02456758,0.080236025,0.012208766,-0.061870776,0.03010285,-0.044459105,-0.0024043897,0.03535505,0.07739875,-0.033710375
Jourdanton,-0.029998632,0.010100036,0.0044156807,-0.036461305,0.006465597,0.020987196,0.011319177,-0.0013791043,-0.023105491,0.023633018
Sheffield,-0.016307635,-0.0064996933,0.02071584,0.067879334,0.04184459,-0.020693462,0.0032890418,-0.014442972,-0.050668657,-0.05173039
Viroqua,0.016543344,-0.022775294,-0.0018482278,0.013381926,0.019986186,-0.0060272636,-0.023724372,0.0046057305,0.00026270375,0.0037273327
Jessup,-0.008746146,0.008875836,0.004748379,-0.0042104446,-0.00798579,0.014227126,0.023956183,-0.052026667,-0.006143157,-0.011577318
Ashdown,-0.009866784,-0.012758483,-0.004229829,-0.010855593,0.0043896222,0.01149981,0.0119808,0.014260936,-0.0009347719,0.03191203
Montoursville,0.0040508923,0.0013591582,0.036066663,-0.0056032487,0.005492734,0.0016058779,0.035749763,-0.05546496,-0.006804874,-0.032879345
Walworth,0.023336425,-0.024450505,-0.0003655292,0.04424148,0.033018723,-0.02776025,-0.035063073,0.00846135,-0.026281217,0.0015948064
McSwain,0.008218694,0.033944268,0.00959317,-0.034919843,0.006966619,-0.03776925,-0.0010125651,0.019053934,0.058589783,-0.030947272
Carlisle,0.052491408,-0.017693367,-0.0022398848,0.0136653455,0.047259357,0.0231939,0.014198729,0.028268108,0.032087673,0.0371002
Stanford,-0.0036432948,0.0028239149,-0.0056959065,0.0097311605,0.0032462862,0.0111197,0.023099594,0.014560287,0.020777414,0.001515376
HoltsSummit,0.016285056,-0.012145441,0.010684358,-0.006295601,0.018407425,0.0062672044,0.0038812624,0.024408227,0.006583483,0.012793887
Clintonville,0.0072291754,-0.016804677,-0.0030853741,0.018765561,0.024366638,-0.007094454,-0.040236127,-0.011428459,-0.018672299,-0.013080621
ChurchPoint,-0.027914565,-0.006734037,-0.013093456,-0.009792245,-0.00013515353,0.0043014316,0.00595885,0.00872745,-0.009447233,0.040032007
Redland,-0.02259624,0.012698926,-0.037067108,0.012177911,-0.017586077,-0.0076878746,0.012392383,0.015888717,-0.0011822239,0.023854613
Hurstbourne,0.00583157,0.03522448,-0.030377112,0.06273702,0.026180731,-0.008495692,0.004735556,0.03449359,-0.010177025,0.014003851
MountOlive,-0.015057068,0.01927652,-0.031822696,0.030103719,-0.03285355,-0.013456693,0.006653919,0.014573251,-0.0008716654,0.023490742
Coopersville,0.004468817,-0.011431198,0.0111884745,0.034470994,0.022913253,-0.018829856,-0.029839484,-0.014536479,-0.034344573,-0.010321674
Arabi,-0.026872773,0.008130123,-0.054471955,-0.013739137,0.00052782695,-0.007628013,0.0016661596,0.004488711,-0.018209007,0.040066715
Windom,0.022086965,-0.04317481,0.012107562,0.009944683,0.015947724,0.015877502,-0.010675168,0.014912665,0.01892325,0.014367585
Kingsville,-0.001665285,0.045543984,-0.07950855,0.008251207,-0.020291235,0.031461276,-0.036475945,-0.07999316,-0.012878055,-0.039874263
Larksville,-0.003469043,0.004755947,0.027199766,-0.009823261,0.002859912,0.012849372,0.032820404,-0.05224266,-0.006958349,-0.018889066
Jacksboro,-0.020538444,-0.0002695471,0.009478817,-0.01916755,0.0036209829,0.015457847,0.011517888,0.0093863625,-0.017470127,0.027723458
WestLaurel,-0.004052147,0.027092084,-0.059193768,0.012011534,-0.0059198355,0.044462524,-0.027020637,-0.089704864,-0.02001875,-0.07116786
Argyle,-0.017281245,-0.016944017,-0.0092995735,-0.022544323,0.023690999,-0.0007571762,0.020449875,0.024429036,-0.022553219,0.05653075
VanAlstyne,-0.016630664,0.008698543,-0.016371975,-0.02752222,0.02003819,0.002132014,0.011766308,0.0073364987,-0.014459904,0.02538058
Cortez,-0.014860667,0.015141451,-0.02182913,0.014127416,-0.051701345,-0.043804485,0.012411023,-0.0019873371,-0.017439073,0.0020036555
Cornwall,0.0019997275,0.020087853,-0.0038219073,-0.0023279611,0.006874826,0.043074913,0.031870604,-0.07456453,0.0061092353,-0.03157143
FettersHotSprings-AguaCaliente,-0.002146274,0.025407588,0.019269457,-0.04030833,0.01588063,-0.012463955,-0.014009757,0.019769477,0.03861287,-0.016180178
Caldwell,-0.030842671,0.003437659,-0.0027494843,-0.026608177,0.0035953403,0.018431619,0.013323624,0.0067585404,-0.024986316,0.02547568
Albion,-0.021219065,-0.00045808117,0.01538384,0.011178619,0.001997239,-0.0060037686,0.012292137,-0.016324006,-0.0029685074,-0.03419896
Heeia,-0.021150155,-0.00854223,0.021818183,-0.0256114,-0.028905254,-0.012190899,-0.013395688,0.0011520026,-0.007644652,-0.0010608059
WonderLake,0.03046392,-0.0268213,0.0005914567,0.057709128,0.038993347,-0.037216067,-0.040910784,0.00772007,-0.04043197,0.0007973348
FortBranch,0.0016769805,0.0113881985,0.0010493059,0.032328933,0.029478937,0.003260817,0.002189332,0.021604078,-0.0077954433,0.009712709
LongHill,-0.004285443,0.036363434,-0.027191475,-0.018800948,-0.024073554,0.011694936,-0.0014567988,-0.06434324,0.011898305,0.027564323
Grottoes,-0.0125537915,-0.0022764388,-0.007072255,0.0052005546,0.0075297346,0.025698172,0.02860298,-0.012112692,0.018135605,-0.03792295
Euharlee,-0.016389506,0.010956842,-0.0068915943,0.013546915,-0.0028486412,0.006860174,0.010059179,0.0027284785,0.013853177,-0.008505228
Tarentum,-0.026717072,0.022501066,-0.0016077557,0.054187875,0.018632928,-0.01143622,0.019804938,-0.036694247,-0.016414212,-0.060648777
Camanche,0.04034618,-0.026610553,-0.00057634694,0.042016782,0.04761622,-0.017285313,-0.015199903,0.020951534,-0.0052149226,0.029237285
ToddCreek,0.021355446,-0.016150797,-0.022824157,-0.057765674,0.036025077,-0.0011657209,-0.040441472,0.051527534,-0.015887862,-0.003902598
Balm,-0.026790649,0.002863644,-0.028222444,-0.0024652968,-0.044226866,-0.030419098,0.008155825,0.0061405036,-0.018904991,0.008219525
LakeProvidence,-0.010542913,-0.006880769,-0.02033622,-0.007976186,-0.0031573887,0.016475277,0.013372291,0.015902529,0.0025769377,0.040372744
Copperopolis,-0.01082172,0.008494679,0.021522533,-0.012477206,-0.007854997,-0.017760798,-0.0126374895,0.011427874,0.017748829,-0.018555036
IsleofPalms,-0.017821707,-0.004308788,-0.015728492,0.0064454055,-0.02976477,-0.0055308184,0.0131939165,0.006535517,-0.007075638,-0.0032610663
Tontitown,-0.001637923,-0.0108041745,0.003979531,-0.024566175,0.007992089,0.017427083,0.019154044,0.016497836,0.0059965574,0.022823099
Laurel,-0.017266205,0.001872811,-0.04056653,0.014924733,-0.0057779537,0.021486657,-0.005835472,-0.02502073,0.013902378,-0.023614442
Mauston,0.025360998,-0.029877575,-0.0064472277,0.024123784,0.030787399,-0.006335661,-0.031133153,0.0044917376,-0.008476012,-0.0007919779
Hearne,-0.028228847,0.0018387331,-0.004568908,-0.020608522,0.004795069,0.01567483,0.010876909,0.007755452,-0.021849332,0.026566483
Garwood,0.043459505,0.03178709,0.0273255,-0.044008467,0.010648436,0.063712895,0.10241876,-0.15129893,-0.003643403,-0.014520656
Shallotte,-0.027811132,-0.0020504491,-0.015396903,0.009807365,-0.013438446,-0.0030740215,-0.0034656445,0.008780485,-0.001326452,-0.010853027
AtlanticHighlands,0.019130914,0.023706192,-0.086844124,0.015580568,0.0019922096,0.073711604,0.052443646,-0.12004114,0.004136196,-0.0073002833
Sullivan,0.0070149326,-7.8132376e-05,0.008102124,0.023077214,0.026878532,0.0055186073,0.005417613,0.019273376,-0.00527647,0.0052848035
Harrogate,-0.009601412,0.0047075907,-0.009622969,0.00079594343,-0.0012524938,0.013676985,0.013677904,0.0036089548,0.019185236,-0.011051469
Argo,-0.025513873,0.016037436,-0.03108923,0.010279751,-0.019569634,-0.0024053035,0.005696906,0.011341802,-0.0022892647,0.018213343
AmericanFalls,0.0062048123,0.0011053107,0.013786089,-0.03550024,-0.022244321,-0.002105918,-0.024092749,0.028154414,0.0010602657,-0.030796444
Cedarville,-0.00551687,0.009799864,0.0028818205,0.03485943,0.017538257,-0.0027893484,-0.0050121765,0.006961833,-0.008673881,-0.008910069
BricesCreek,-0.023656657,0.00050884014,-0.02880569,0.018654672,-0.007126376,-0.0017275753,-0.0074305846,0.010984994,0.0062519386,-0.011668501
FrenchIsland,0.036998082,-0.03207463,-0.0095507465,0.010627514,0.02716219,-0.0013184426,-0.022375649,0.014385551,0.0026608866,0.020616563
NorthTerreHaute,0.014288574,-0.0028436943,0.008791063,0.028339762,0.027525589,0.00084171415,0.0054095793,0.018155698,-0.009498979,0.009584364
EastTroy,0.023903748,-0.026577944,-0.0032106393,0.04733548,0.033921167,-0.028765352,-0.038785584,0.004855498,-0.026005715,-0.0029763973
St.Bernard,0.0030988995,0.023281327,-0.008502681,0.081134036,0.028743235,-0.02214241,0.006414471,0.019105153,-0.013395525,-0.0008901317
Eldorado,0.0065025045,0.001697085,0.004426551,0.013176616,0.020103082,0.0049952813,-0.0036663462,0.023719786,0.0008292047,0.017952858
Narberth,0.063561745,0.060053688,-0.034974284,0.017618649,0.020723056,0.07303857,0.09636211,-0.15639555,0.033371937,-0.022161938
ElkRidge,0.00691614,0.0038815832,0.0070540286,-0.028522313,0.0064902585,-0.015104555,-0.022471853,0.019298665,0.017623253,-0.050836504
Bayside,0.03133571,-0.0402713,-0.013074995,0.08370459,0.05236898,-0.043703616,-0.06401457,-0.0074074487,-0.061554532,0.0072730007
Flourtown,0.036011387,0.05711113,0.02769071,-0.013278684,0.015846107,0.03034829,0.068629876,-0.1291997,0.018390942,-0.00064383063
Dyersville,0.03255243,-0.02467981,-0.0066999653,0.02577747,0.040003896,-0.0035497951,-0.011242899,0.013772381,0.003555897,0.027315682
Forks,-0.012061099,-0.016107751,0.029743763,-0.018122166,-0.034583796,-0.0061700526,-0.00809739,0.00648553,-0.0076476918,-0.01579142
Wallace,-0.019531546,-1.0296702e-05,-0.023735859,0.014764128,-0.0062365113,-0.00073693297,0.0012668605,0.00932117,0.007782592,-0.012442151
Cokato,0.032036655,-0.05348657,-0.011738476,0.013024598,0.036731724,0.007847087,-0.033265572,0.024657855,0.018819612,0.00939746
Taylor,-0.03278279,0.00045454773,0.01401918,-0.033307362,-0.0077749076,-0.0046211705,-0.020062055,0.010891235,-0.00363149,-0.014838915
Dumas,-0.0034350762,-0.011496015,-0.0134930955,0.0024337065,-0.0027279654,0.0146295,0.00685007,0.015192831,0.005175752,0.0407049
SpringValleyVillage,-0.010386606,0.013100049,-0.02447662,-0.0715968,0.02841699,-0.019080425,0.05097381,0.012507002,-0.076127954,0.07995622
DelMar,0.02877552,-0.022769023,-0.040016986,-0.0031944027,0.04385953,-0.07785482,0.034086734,0.017375588,0.07882878,-0.0075064152
BayouVista,-0.03240942,-0.009920662,-0.008203012,-0.015607641,-0.0028050002,0.016967772,0.007890421,0.01172453,-0.015426949,0.030421821
Nikiski,-0.03400049,-0.0072829374,0.037582286,-0.009999036,-0.020443635,-0.015017157,-0.023427434,0.0028403164,-0.01989025,3.0431896e-05
Glassport,-0.012344001,0.019599734,-0.012662722,0.08943785,0.026549345,-0.0113982195,0.04110644,-0.03248214,-0.014341351,-0.04694461
HumboldtHill,-9.091385e-05,0.014028596,0.023418235,-0.024456069,-0.03930711,-0.016858371,-0.024117704,0.018235175,0.0021300504,-0.016888686
Larned,-0.008149705,-0.010046233,0.01810759,-0.010891586,-0.0018060912,0.0060260417,-0.008859528,0.011473361,0.0007520688,0.015629908
MoonLake,-0.027042463,0.012317611,-0.0028934563,-0.005533005,-0.04328913,-0.02868559,0.016655017,0.0013461112,-0.020502202,-0.013016244
BethelManor,-0.009225746,0.0076186196,-0.04884998,0.032123026,-0.015400938,0.008603992,-0.019054832,-0.032071818,0.005024975,-0.04349255
IndianRiverShores,-0.032916445,-9.151548e-05,0.0019768113,-0.0116882045,-0.029695172,-0.013937274,-0.004180472,0.0055069276,-0.019964976,0.015388968
WestOceanCity,-0.023284554,0.002879407,-0.034247845,0.016412921,-0.0082101645,0.012202346,-0.011781096,-0.019169675,0.0092039555,-0.023284936
WrightCity,0.030568166,-0.0050160484,0.013972869,0.016981145,0.035761617,-0.01190136,-0.014202157,0.040274475,-0.00019188225,0.029791692
Slatington,0.0064281276,0.01965406,0.05221209,-0.039839137,-0.0036609902,0.003574728,0.036029223,-0.06387677,-0.0028323377,-0.013108559
Aumsville,0.025489269,0.01241286,0.01591647,-0.041956607,-0.061763275,-0.007990808,-0.021852518,0.03116075,0.006031514,-0.03134549
HolmesBeach,-0.018187165,0.0040251203,-0.008742324,0.009197687,-0.047928188,-0.028245624,0.001475155,0.0027429492,-0.018542781,0.0013171313
Pennside,0.013799024,0.027616017,0.0109082665,-0.008142529,-0.00083729596,0.018499069,0.030249344,-0.07264084,0.011586408,-0.0025787668
MadeiraBeach,-0.0063663134,0.021066803,-0.029096778,0.026232895,-0.072899275,-0.052147217,0.02176764,-0.009239373,-0.015365586,-0.023752045
Whiteriver,-0.030406034,-0.00647306,0.023943804,-0.01737026,-0.013752046,-0.0002193451,-0.018656163,0.0017356601,-0.010131097,-0.010327172
Slaughterville,-0.008122912,-0.0066541424,0.007059668,-0.0169142,0.010947299,0.016594155,0.015869647,0.012448627,-0.0052811154,0.014125593
NationalHarbor,0.0077590616,0.032186285,-0.1408683,0.058266517,-0.0023129613,0.04399917,-0.048356455,-0.0662995,-0.006171356,-0.07959973
Lamar,-0.0016357865,-0.00908298,0.007380791,-0.017109415,0.010061982,0.012932558,0.006881352,0.017764552,0.008623922,0.0121282535
Wauna,0.067555875,0.00473844,0.015862245,-0.08599558,-0.109302364,-0.025441207,-0.026648052,0.05159045,0.00087748433,-0.06324199
LaJoya,-0.046438012,0.009083434,-0.0025631634,-0.054531675,0.008942971,0.006245587,0.0019625034,6.177183e-05,-0.043570973,0.036493022
Middlebury,0.016169336,0.00013543759,0.014262798,0.037758406,0.02099097,-0.015664281,0.0122868335,-0.0011576753,-0.018645892,0.006208615
Barnwell,-0.02662191,-0.0010599267,-0.012837334,0.00966689,-0.010391207,0.0002354905,-0.0030541753,0.013945246,-0.000580456,-0.0031161988
Priceville,-0.014726712,0.015002835,-0.025488192,0.011623123,-0.005179338,0.011455419,0.0066116145,0.015332998,0.015094876,0.018991936
Selmer,-0.0026346752,-0.0022130823,-0.011334958,0.0051795505,0.0053508068,0.011911621,0.015367837,0.018556176,0.013632055,0.022332016
Chatsworth,-0.020815806,0.004581152,-0.017958486,-0.00085609,-0.008909881,0.017091706,0.002195635,0.0066978764,0.010671664,-0.0024640507
Crane,-0.03270166,0.009262433,0.010094324,-0.033292674,0.0051234225,0.014442476,-0.006472518,0.01204797,-0.02573055,0.008233752
Geneva,-0.030761003,-0.0011064647,-0.011743995,-0.0020871132,-0.00901912,0.005833749,-0.009509011,0.009434869,-0.008954639,0.016941933
Melwood,-0.0037643486,0.016211253,-0.114763275,0.042719815,-0.00087043794,0.033604644,-0.036824454,-0.04521899,6.6109e-05,-0.058639426
Crittenden,0.011610809,-0.0028751672,0.004745652,0.03557358,0.012284681,0.0036269599,0.034331214,0.01838308,0.017753134,0.00480469
Springville,-0.018425308,-0.008992085,0.0087385485,-0.0016647392,-0.0060961903,-0.008707668,0.00421335,-0.0036297252,-0.0031151222,-0.02704098
RidgeWoodHeights,-0.02474244,0.0041299528,-0.009441517,0.005654053,-0.041983854,-0.030684559,-0.00061864674,0.003278781,-0.02249796,0.010214491
Nelson,-0.022142684,-0.0060828687,0.0005033649,-0.0008172875,-0.014560434,0.010214483,0.00096567586,0.0005046166,0.0014544267,-0.013274071
Grant-Valkaria,-0.028396599,0.008126865,-0.016452126,-0.0063968096,-0.04225242,-0.028231895,-0.0050213444,0.005978573,-0.025631867,0.00891188
Hayfield,0.0024329391,0.020430949,-0.09330994,0.044937897,0.0048471717,0.052726235,-0.044535276,-0.073749185,-0.017351545,-0.096480094
IndianRocksBeach,-0.0063663134,0.021066803,-0.029096778,0.026232895,-0.072899275,-0.052147217,0.02176764,-0.009239373,-0.015365586,-0.023752045
Osawatomie,0.010391171,-0.00932149,0.012308213,-0.007513329,0.009269292,0.012350381,0.0063030142,0.019364245,0.013709564,0.0135218995
Buena,0.013408595,0.005390474,-0.080480196,0.030544844,0.0074125538,0.070622005,0.023228725,-0.059272878,0.039621893,-0.03932923
Sellersville,0.019686159,0.027271269,0.027279932,-0.009585179,0.0075716935,0.027335135,0.06379627,-0.08865312,0.012813097,-0.0076364465
Medford,0.0025182907,-0.01537462,-0.0016929136,0.008016448,0.018410817,0.0014352452,-0.0329796,-0.0024835572,-0.008193212,-0.0061558033
Mifflinburg,0.0032093506,-0.005210488,0.04225011,-0.011610927,0.007501938,0.01273381,0.038554344,-0.047930293,-0.0032313424,-0.03734172
Adamsville,-0.015150604,0.015288023,-0.026856037,0.02823328,-0.016577486,8.140877e-05,-0.00096571684,0.014851127,0.013076282,0.02254736
