city,state,country,dim_1,dim_2,dim_3
Anguilla,MS,US,-0.115339234,0.18978906,-0.18165112
DouglasCity,CA,US,-0.024342187,0.15408406,-0.2506871
Chamberino,NM,US,-0.018123977,0.14510679,-0.25506613
Randall,MN,US,-0.043407865,0.18820962,-0.30734357
Balaton,MN,US,-0.06360887,0.18623231,-0.30435842
DerbyLine,VT,US,-0.032404978,0.245058,-0.25893378
Catawba,NC,US,-0.003467791,0.26923198,-0.19962929
NewBerlin,TX,US,-0.19198522,0.21218988,-0.21287555
WhatCheer,IA,US,-0.06344307,0.20610005,-0.3258388
Groveland,ID,US,-0.07425463,0.15858981,-0.28833598
HaydenLake,ID,US,-0.08224512,0.12710257,-0.30768782
DodgeCity,AL,US,-0.057377454,0.23490427,-0.16371424
Hawley,TX,US,-0.20565945,0.19527692,-0.25801092
NewMarket,IN,US,-0.04666496,0.24996264,-0.30072287
Tripp,SD,US,-0.076845795,0.18698072,-0.3070665
BradleyJunction,FL,US,-0.0039077667,0.20690851,-0.17006515
Carney,OK,US,-0.1642352,0.19858614,-0.2800818
CampDouglas,WI,US,-0.01483204,0.19398244,-0.31908435
Pultneyville,NY,US,0.012247735,0.27340174,-0.24720916
St.Francisville,IL,US,-0.048210196,0.25117972,-0.28942463
Farmington,IA,US,-0.07498534,0.2143335,-0.3308846
OneidaCastle,NY,US,-0.015322151,0.26641345,-0.25220948
Glenville,MN,US,-0.0502225,0.1816944,-0.3097752
LakeBuckhorn,OH,US,-0.013298417,0.31287497,-0.29530054
Bettsville,OH,US,0.007882954,0.27048355,-0.29426843
Fontanelle,IA,US,-0.07123226,0.19396897,-0.31910247
PortAustin,MI,US,0.01110796,0.23829564,-0.28216326
Hammondsport,NY,US,-0.01736696,0.27447343,-0.26143932
PaulSmiths,NY,US,-0.019297963,0.22443113,-0.26772174
Zanesville,IN,US,-0.0053521735,0.25345433,-0.28875947
Earlsboro,OK,US,-0.1733587,0.20416999,-0.27604288
Smelterville,ID,US,-0.1082871,0.1594407,-0.2938457
EastRandolph,NY,US,-0.013480386,0.28329918,-0.27821404
Huntington,AR,US,-0.20783071,0.22541489,-0.24510996
PattersonSprings,NC,US,-0.023029946,0.2510505,-0.18844843
Imboden,AR,US,-0.13950318,0.23159026,-0.24934326
FootsCreek,OR,US,0.06466402,0.11437655,-0.25068226
Mifflin,PA,US,0.024920713,0.32459494,-0.24609998
Cushing,TX,US,-0.22125702,0.21006021,-0.16995342
Ozawkie,KS,US,-0.106442474,0.19921187,-0.32493228
Pattison,TX,US,-0.18139102,0.19917342,-0.17124125
HolidayLakes,OH,US,-0.0013442719,0.27720675,-0.295379
NorthCourtland,AL,US,-0.08369462,0.23043352,-0.17887312
Pardeesville,PA,US,0.03335756,0.3030671,-0.22962958
Ridgeley,WV,US,0.037545815,0.32730055,-0.24979891
Inez,KY,US,-0.07246932,0.3019417,-0.24271892
Enoree,SC,US,-0.04227312,0.24809752,-0.18039145
Baileyton,AL,US,-0.06519193,0.2360786,-0.16574626
Shiloh,OH,US,0.0023898368,0.27928287,-0.2920751
Lolita,TX,US,-0.19030733,0.22199863,-0.18302889
Parma,MO,US,-0.0840484,0.21776415,-0.252615
Webster,WI,US,-0.03303677,0.19095273,-0.3163412
SeaRanchLakes,FL,US,-0.08767078,0.21983294,-0.20836519
GroveCity,MN,US,-0.03409578,0.18290757,-0.31581163
St.Charles,IA,US,-0.06877575,0.19944842,-0.32186094
Roby,TX,US,-0.19824563,0.18941015,-0.26299354
ConneautLake,PA,US,0.014911558,0.29613182,-0.27580163
SuttonsBay,MI,US,-0.038038127,0.23877133,-0.29965326
Walnuttown,PA,US,0.08566785,0.30940732,-0.2116325
Scottsville,VA,US,0.0047995783,0.33539295,-0.23611104
Cygnet,OH,US,0.0031297808,0.2639812,-0.28970838
Glorieta,NM,US,-0.115308866,0.18166077,-0.26589897
MooresHill,IN,US,-0.05223006,0.2773175,-0.2895582
Cecilia,KY,US,-0.07304023,0.2607458,-0.26564527
Trafford,AL,US,-0.046107836,0.23005976,-0.16219144
Adams,NE,US,-0.08811516,0.1930119,-0.3140474
Garland,NC,US,0.0017475502,0.24167672,-0.2064584
OakHill,MI,US,-0.013530602,0.20971246,-0.2960195
Lahoma,OK,US,-0.13987617,0.18022113,-0.2870001
Muddy,MT,US,-0.105039254,0.17243662,-0.27576226
Golden,IL,US,-0.066893086,0.21595028,-0.315716
Smallwood,NY,US,-0.016601544,0.28184667,-0.23283736
Riviera,TX,US,-0.21198924,0.23749836,-0.19423142
Egan,LA,US,-0.09391659,0.21382172,-0.16887279
Elmore,MN,US,-0.051423255,0.18209197,-0.31200626
Idamay,WV,US,-0.04210156,0.31888556,-0.25953636
McConnell,WV,US,-0.06509651,0.2980411,-0.23615153
Lidgerwood,ND,US,-0.069642715,0.1765477,-0.3001983
Artemus,KY,US,-0.08101446,0.27550974,-0.22832057
Rosman,NC,US,-0.108897865,0.24964626,-0.2117105
Bergholz,OH,US,-0.008056268,0.3089022,-0.27932107
Greensboro,FL,US,-0.0052737845,0.19959337,-0.15810978
PleasantValley,AK,US,-0.104528815,0.20807919,-0.27679878
Stockbridge,WI,US,-0.0014216331,0.18938838,-0.29962477
HavreNorth,MT,US,-0.10405292,0.18010071,-0.27707964
Redwood,NY,US,-0.0009664572,0.24467322,-0.27329168
Menno,SD,US,-0.06933324,0.18897937,-0.31032768
Sankertown,PA,US,0.029864239,0.30812123,-0.2630214
Wanship,UT,US,-0.078294426,0.18025409,-0.25580043
Seville,CA,US,0.13936661,0.07721518,-0.24548002
Hunterstown,PA,US,0.061759647,0.31234184,-0.22716136
Irvington,IL,US,-0.048049014,0.23899439,-0.2878599
Mountainburg,AR,US,-0.18708536,0.22629161,-0.2585908
Paoli,OK,US,-0.16709563,0.19615595,-0.26805308
LowryCity,MO,US,-0.15904404,0.22179317,-0.30979455
SundayLake,WA,US,-0.0662296,0.13277635,-0.30206263
Shishmaref,AK,US,-0.11149907,0.19838178,-0.26065314
LaPaloma-LostCreek,TX,US,-0.20804302,0.23291318,-0.19062069
Bennington,KS,US,-0.113945976,0.18227431,-0.30275404
DryTavern,PA,US,-0.01355037,0.3258786,-0.2652225
Lawrenceville,PA,US,-0.010944092,0.29103068,-0.255317
VillaPancho,TX,US,-0.22657768,0.25477535,-0.19694911
Shelby,IA,US,-0.055287883,0.19294661,-0.3171491
Ava,IL,US,-0.06275469,0.24502932,-0.27969906
Keystone,IA,US,-0.05011695,0.19365157,-0.3129919
Jacksonville,PA,US,0.009902922,0.33572832,-0.2740792
Cordova,MD,US,0.07864466,0.2620955,-0.21751921
Griggstown,NJ,US,0.14780393,0.2904857,-0.18723498
Irvona,PA,US,0.008867497,0.3187661,-0.27015302
Isola,MS,US,-0.11211941,0.18684861,-0.17790656
Mooresburg,TN,US,-0.054450262,0.2632726,-0.21798202
Whitesburg,GA,US,-0.04822197,0.21815532,-0.1493551
Matador,TX,US,-0.18785709,0.1824008,-0.26786473
Yatesville,PA,US,-0.009458481,0.30422017,-0.23807967
Wampsville,NY,US,-0.014438501,0.26032925,-0.2521699
Muir,MI,US,0.021080408,0.22422095,-0.28762352
Alto,CA,US,0.09787394,0.118818186,-0.26343527
Bunnlevel,NC,US,0.02439999,0.2537624,-0.20044753
Reardan,WA,US,-0.028710179,0.1364041,-0.3092291
Nortonville,KS,US,-0.10815632,0.19597399,-0.3246676
ElkHorn,IA,US,-0.06274842,0.1914868,-0.31712824
Bartelso,IL,US,-0.043663897,0.2355372,-0.2932352
CurlewLake,WA,US,-0.08491699,0.16801623,-0.29721957
Skokomish,WA,US,-0.0849587,0.1540335,-0.28915647
SandyHook,KY,US,-0.08495612,0.29845518,-0.25391057
WestPoint,AL,US,-0.06512778,0.22932105,-0.16638088
FortCobb,OK,US,-0.16342984,0.17852025,-0.27414694
Calvert,AL,US,-0.03918691,0.20969518,-0.1404661
ParadiseHeights,FL,US,0.019392945,0.19445302,-0.15765555
Caspar,CA,US,0.009989485,0.14197598,-0.23591693
Sanders,AZ,US,-0.007709077,0.15067509,-0.26280135
Montvale,VA,US,-0.05110515,0.3353294,-0.24685477
Caneyville,KY,US,-0.07876198,0.2629823,-0.26378962
Provencal,LA,US,-0.17539522,0.22521132,-0.15476982
RosaSánchez,Yabucoa,PR,-0.19275138,0.19249585,-0.25736266
NewHoulka,MS,US,-0.10416927,0.21159573,-0.18303771
CuyahogaHeights,OH,US,0.05436365,0.3022803,-0.29676154
Glencoe,OK,US,-0.14948277,0.19107445,-0.28886658
Hopkins,MI,US,0.0036982794,0.2222018,-0.29166177
WestMilford,WV,US,-0.048872564,0.3189438,-0.26417285
MaricopaColony,AZ,US,0.18111292,0.067513674,-0.23277673
StotonicVillage,AZ,US,0.12895647,0.11189411,-0.24801713
UpperSantanVillage,AZ,US,0.12895647,0.11189411,-0.24801713
MountVictory,OH,US,-0.00727791,0.27595773,-0.29155964
Hometown,WV,US,-0.04935342,0.31119937,-0.26061904
Elsah,IL,US,-0.06221654,0.22519174,-0.31123203
Howard,KS,US,-0.14128974,0.19085841,-0.30180606
MapleHill,KS,US,-0.12735958,0.19671656,-0.31150582
SevenMileFord,VA,US,-0.087970555,0.27082515,-0.23481014
Myton,UT,US,-0.055700984,0.17975926,-0.2563501
Foristell,MO,US,-0.11235105,0.223288,-0.3146648
NorthWashington,CO,US,0.034859184,0.10247087,-0.27250412
Chaplin,KY,US,-0.085254766,0.26918736,-0.2624521
Ursa,IL,US,-0.06926921,0.21561466,-0.31435984
McIntyre,GA,US,-0.01062669,0.19053349,-0.1502259
MurrayHill,KY,US,-0.050613616,0.26783237,-0.29786775
Miranda,CA,US,0.031069845,0.15388785,-0.22578509
Fallston,NC,US,-0.026394516,0.2600109,-0.1960886
Cokeburg,PA,US,0.007166481,0.33973062,-0.26931992
McIntosh,MN,US,-0.048168804,0.18232478,-0.29085666
Calumet,OK,US,-0.16490693,0.18097928,-0.2761352
Harrisville,NY,US,0.00045943251,0.23137636,-0.2666418
LosLuceros,NM,US,-0.112140305,0.1776754,-0.2712935
BedfordPark,IL,US,0.055188157,0.18557733,-0.31270996
CattleCreek,CO,US,-0.10335048,0.19000234,-0.27496883
CatheysValley,CA,US,0.056257766,0.1276034,-0.24643718
PleasantHope,MO,US,-0.16627589,0.22504662,-0.28956896
Albion,WA,US,-0.05758977,0.16077279,-0.2811974
Reedsville,WV,US,-0.0330826,0.3009901,-0.262294
Thurston,OH,US,-0.012859371,0.2990658,-0.28830513
Burlington,IN,US,-0.02360572,0.24119386,-0.29795918
Millington,MD,US,0.08650149,0.26953954,-0.21716106
Henrietta,NC,US,-0.023882158,0.258447,-0.18917346
Ridgecrest,LA,US,-0.121595636,0.21242708,-0.15546311
VillaHeights,VA,US,-0.020717597,0.3062206,-0.23132801
PlumCity,WI,US,-0.03627349,0.18723866,-0.33242473
Fairchild,WI,US,-0.03839644,0.1999455,-0.31830198
Jasper,MN,US,-0.055035114,0.18302372,-0.30179086
Independence,CA,US,-0.060559418,0.16676915,-0.25496694
Poplar,WI,US,-0.034023583,0.2007402,-0.3047511
St.Libory,IL,US,-0.030096864,0.23690227,-0.2981382
Oxford,WI,US,-0.0056549744,0.19445404,-0.3167087
Chenequa,WI,US,0.006913797,0.1925051,-0.3058815
Eads,CO,US,-0.11843693,0.18508494,-0.27524427
Danville,WV,US,-0.063856564,0.29255718,-0.2352014
Dumont,IA,US,-0.050678022,0.1748565,-0.31305617
TallTimbers,MD,US,0.075160846,0.24745616,-0.2145309
BlackRock,AR,US,-0.13950318,0.23159026,-0.24934326
MiRanchitoEstate,TX,US,-0.1988768,0.22475368,-0.20716052
ForestHome,NY,US,-0.02712806,0.27452308,-0.2576003
Masthope,PA,US,-0.017800275,0.29361725,-0.23643295
Loyall,KY,US,-0.071397975,0.27930412,-0.2290024
Carnesville,GA,US,-0.06493877,0.24720958,-0.17739259
Natchez,LA,US,-0.15135749,0.21958789,-0.15157832
Doolittle,MO,US,-0.15186541,0.24737918,-0.29486462
NewAugusta,MS,US,-0.053461544,0.22690354,-0.13758479
Eureka,WI,US,0.0012033491,0.19678111,-0.30950588
Doon,IA,US,-0.05327429,0.18323374,-0.3061965
Juliaetta,ID,US,-0.035830837,0.14862339,-0.28817078
EastBend,NC,US,-0.024026036,0.29775092,-0.21830992
StarLake,NY,US,-0.008518159,0.22168875,-0.26398185
Milton,KY,US,-0.07055413,0.2755403,-0.2887635
Verona,MO,US,-0.18765712,0.22282621,-0.2871404
Washington,OK,US,-0.16465521,0.19280896,-0.2688869
Claflin,KS,US,-0.1315138,0.18542066,-0.29532441
Barnum,MN,US,-0.03893052,0.20286725,-0.2988715
FortWhite,FL,US,-0.009769803,0.18620937,-0.1492537
OconomowocLake,WI,US,0.0097062765,0.1911211,-0.30781004
NewEngland,ND,US,-0.09904464,0.17463684,-0.28261513
Arlington,OR,US,-0.0012812122,0.11460426,-0.2981161
HeartButte,MT,US,-0.11246226,0.20624352,-0.26000124
StinsonBeach,CA,US,0.09787394,0.118818186,-0.26343527
Interlaken,NY,US,-0.039663747,0.28662232,-0.25980648
Florien,LA,US,-0.18210211,0.21881524,-0.15730594
Ireton,IA,US,-0.056075767,0.18231821,-0.31103158
BeverlyShores,IN,US,0.023437226,0.21752034,-0.29516357
Murchison,TX,US,-0.19783056,0.21690325,-0.20209147
Marquette,KS,US,-0.12728453,0.18675083,-0.2992909
Knoxville,PA,US,-0.007020748,0.2810511,-0.25753945
Niederwald,TX,US,-0.1948314,0.21692643,-0.2081727
Cole,OK,US,-0.16689746,0.1898465,-0.266035
Quentin,PA,US,0.0860492,0.31317976,-0.21819183
Rule,TX,US,-0.19118921,0.18346643,-0.2609568
Walden,CO,US,-0.12781897,0.19842736,-0.26544157
BigRun,PA,US,0.0020153,0.3234443,-0.27454248
Grindstone,PA,US,-0.014875177,0.32424998,-0.26209897
Minden,IA,US,-0.046683673,0.19180039,-0.31741518
Colbert,GA,US,-0.055060703,0.23483793,-0.17204213
HopkinsPark,IL,US,-0.019921407,0.21126276,-0.3003372
Leadington,MO,US,-0.10744594,0.24093463,-0.27691865
Stanford,IL,US,-0.037724283,0.22335722,-0.30737376
Bayview,NC,US,0.010744088,0.22702433,-0.2180192
Evansville,MN,US,-0.04175286,0.17882901,-0.30149773
Prentice,WI,US,-0.057413355,0.21613885,-0.31072628
Hopkinton,IA,US,-0.03230246,0.19299151,-0.31459856
St.Paul,KS,US,-0.13859318,0.20130773,-0.30573747
Hatley,WI,US,-0.025730535,0.21312796,-0.30510288
Tamaroa,IL,US,-0.052783433,0.24169496,-0.28410006
PattersonHeights,PA,US,0.012777016,0.33107564,-0.28063744
Clarktown,OH,US,-0.06341437,0.31823096,-0.28048563
Sutherland,IA,US,-0.059076473,0.18581975,-0.3123735
Fairmount,IL,US,-0.043386355,0.24043325,-0.30223906
ParkCrest,PA,US,0.04300444,0.29072955,-0.22394337
Bath,WV,US,0.032492884,0.32187048,-0.23977764
Babbie,AL,US,-0.024522893,0.2073952,-0.14129648
Kanawha,IA,US,-0.056146942,0.17603475,-0.312148
Harmony,NC,US,-0.011689312,0.28878367,-0.20619754
Blandinsville,IL,US,-0.060900938,0.21340732,-0.31839317
Cranesville,PA,US,0.021563552,0.27781615,-0.26671803
Dieterich,IL,US,-0.05175323,0.24371405,-0.2957564
Greenwood,NE,US,-0.06249753,0.18974344,-0.31387147
Diablock,KY,US,-0.07514241,0.28320634,-0.22759922
Nome,TX,US,-0.13010034,0.21126224,-0.16376556
Balmorhea,TX,US,-0.13733391,0.1676304,-0.24222834
Peck,MI,US,0.023648039,0.24842742,-0.28698194
Velma,OK,US,-0.17646806,0.1897204,-0.2669371
Oaktown,IN,US,-0.04899337,0.252894,-0.29368868
NorthChevyChase,MD,US,0.16311933,0.32330567,-0.20244971
Kewanna,IN,US,-0.010659881,0.23711425,-0.29227328
BuenaVista,CA,US,0.15845917,0.081821404,-0.24668555
HartfordCity,WV,US,-0.030650172,0.32094195,-0.26773924
Lansing,OH,US,-0.022464681,0.32919353,-0.27087557
Hornersville,MO,US,-0.103309564,0.20173787,-0.24563062
SanJose,IL,US,-0.04854691,0.21846914,-0.30796197
Danielsville,GA,US,-0.064177155,0.24303994,-0.17878334
Sherrard,IL,US,-0.035169654,0.19062784,-0.32711715
Vienna,MO,US,-0.15784529,0.24865773,-0.30174118
Boothville,LA,US,-0.0729776,0.21514653,-0.16722196
Rodey,NM,US,-0.030666234,0.15529516,-0.2645038
Hooversville,PA,US,0.018418573,0.30465338,-0.26426026
Plantersville,TX,US,-0.18611203,0.20253247,-0.17234041
Unionville,NY,US,0.015318157,0.29477695,-0.22018076
GrantTown,WV,US,-0.03659341,0.32113028,-0.2641259
RockPoint,AZ,US,-0.03377458,0.15722874,-0.2559069
ScottsCorners,NY,US,0.0837337,0.25989896,-0.1920361
Rolette,ND,US,-0.05298394,0.16024481,-0.2810048
Dodge,NE,US,-0.080559246,0.18596202,-0.3134662
WebbersFalls,OK,US,-0.17425197,0.20349796,-0.26932275
Como,IL,US,-0.02006556,0.19553912,-0.31753698
Goldfield,IA,US,-0.05446007,0.17414223,-0.31382546
Campobello,SC,US,-0.05447622,0.26413006,-0.19883175
Piltzville,MT,US,-0.11882874,0.16809368,-0.27450544
Heilwood,PA,US,0.027995944,0.3086173,-0.26441285
GrandMound,IA,US,-0.02619075,0.19365823,-0.32171476
Stagecoach,TX,US,-0.18368395,0.19591945,-0.16901499
Littlefork,MN,US,-0.063304625,0.20642382,-0.29406407
Swink,CO,US,-0.10249151,0.18488745,-0.26767442
Lucas,OH,US,0.0033444997,0.28587955,-0.2969558
Blairs,VA,US,0.0027294275,0.30631393,-0.2224389
Orderville,UT,US,-0.045033038,0.17155035,-0.2517613
SolonSprings,WI,US,-0.05004997,0.20500563,-0.30510595
Lawndale,NC,US,-0.026394516,0.2600109,-0.1960886
Clark,PA,US,0.024695236,0.32266694,-0.28444394
SunsetBay,NY,US,0.008776076,0.26556846,-0.26961172
Fairlee,MD,US,0.13334285,0.25907615,-0.20852622
Mayersville,MS,US,-0.12103062,0.18794881,-0.18264446
Ossipee,NC,US,0.0009791008,0.28721657,-0.20773362
Encinal,TX,US,-0.19334945,0.2219153,-0.20252816
Ulm,MT,US,-0.119426325,0.18939357,-0.25243023
Selma,OR,US,-0.059143785,0.14996412,-0.25084433
Madrone,NM,US,-0.020021854,0.149156,-0.27435118
Pierce,ID,US,-0.11699468,0.17006344,-0.28101254
Napoleonville,LA,US,-0.0705264,0.20799668,-0.15997282
Summit,AR,US,-0.19858193,0.22564314,-0.261466
ShenandoahJunction,WV,US,0.06222281,0.32834968,-0.22597854
Roland,AR,US,-0.16932973,0.21325596,-0.23709132
Hurtsboro,AL,US,-0.03088341,0.20810805,-0.13337637
Ansonville,NC,US,-0.009289239,0.25724474,-0.18840109
Butterfield,MN,US,-0.07075846,0.18511139,-0.3133344
Sunfield,MI,US,0.017558223,0.22565071,-0.29067633
Mohrsville,PA,US,0.0951978,0.31702432,-0.21242037
GreenCity,MO,US,-0.088721566,0.22543459,-0.32633942
EtnaGreen,IN,US,-0.006322588,0.2424062,-0.2872075
Golinda,TX,US,-0.20003773,0.21214588,-0.21151182
Canton,OK,US,-0.16582382,0.17773335,-0.2811595
Worthington,PA,US,0.0052461876,0.34135804,-0.280381
Kellogg,IA,US,-0.056494094,0.19297715,-0.31865188
Innsbrook,MO,US,-0.11235107,0.223288,-0.3146648
HappyValley,AK,US,-0.09603903,0.21274367,-0.27494666
Pitkin,LA,US,-0.16157088,0.22380026,-0.14612295
FancyFarm,KY,US,-0.08557309,0.22703104,-0.259106
Boyle,MS,US,-0.10263746,0.18459299,-0.19587076
TowerHill,IL,US,-0.043599278,0.22939165,-0.29687354
Pajonal,Florida,PR,-0.20906255,0.17426729,-0.28460753
Forkland,AL,US,-0.07217349,0.22331214,-0.1566845
Nelson,AZ,US,0.033640426,0.14098202,-0.25542325
Willisville,IL,US,-0.058256652,0.24303122,-0.2813032
Orleans,IA,US,-0.06337266,0.18448289,-0.3125962
PostOakBendCity,TX,US,-0.18092898,0.20875515,-0.22602396
BarnegatLight,NJ,US,0.09052605,0.21980746,-0.21521454
Kelso,MO,US,-0.07380463,0.2382998,-0.2640945
Shipman,IL,US,-0.046511773,0.22770958,-0.29900855
Rauchtown,PA,US,0.0003098827,0.31676382,-0.2576974
Wainwright,AK,US,-0.098071076,0.17925644,-0.26546538
PortMatilda,PA,US,0.021721063,0.32403705,-0.2555017
HorseshoeBend,TX,US,-0.20183316,0.20033662,-0.24570814
Simpson,LA,US,-0.16861193,0.22399583,-0.1491176
Burke,SD,US,-0.10113028,0.1898891,-0.30390266
Gardiner,OR,US,-0.06618118,0.14192669,-0.26584956
Revloc,PA,US,0.023399174,0.3102328,-0.26868144
Paauilo,HI,US,-0.14497069,0.21208784,-0.2675948
HillCity,MN,US,-0.046878427,0.19802424,-0.29996386
Clayhatchee,AL,US,-0.0076648463,0.200631,-0.14354792
Casco,WI,US,-0.011040532,0.21080819,-0.29836527
Meadow,TX,US,-0.14994986,0.18223868,-0.27607453
Welch,OK,US,-0.16307978,0.19834721,-0.28638002
Kevil,KY,US,-0.08300876,0.23712014,-0.2621339
Yukon,PA,US,0.00821195,0.3312018,-0.26478523
Stuart,NE,US,-0.10925721,0.1899042,-0.3034405
Dubois,ID,US,-0.07107331,0.17730226,-0.26955995
CedarBluffs,NE,US,-0.07083982,0.18555112,-0.31811482
CherryValley,AR,US,-0.10308394,0.19901988,-0.22324364
St.AnnHighlands,CO,US,-0.12190278,0.19005592,-0.2722514
Clermont,IA,US,-0.037524793,0.1880064,-0.31383783
Addison,MI,US,0.008114365,0.23943335,-0.28591797
Naylor,MO,US,-0.102552354,0.22471479,-0.259435
Wade,NC,US,0.03586486,0.2465067,-0.198149
KinsmanCenter,OH,US,0.00968284,0.30989784,-0.2896716
Hulbert,OK,US,-0.18422672,0.21145979,-0.2713555
ColdSprings,CA,US,0.028718619,0.14139254,-0.26090783
Galena,MD,US,0.10917404,0.27129665,-0.21325295
Leming,TX,US,-0.1785106,0.21435784,-0.21096519
TribesHill,NY,US,-0.0060211336,0.27615106,-0.24000028
RichmondDale,OH,US,-0.05972418,0.31861925,-0.28091803
MinnetonkaBeach,MN,US,-0.020536175,0.17405315,-0.33109176
PortSanilac,MI,US,0.028571881,0.23526283,-0.2781274
WarriorRun,PA,US,0.0044526462,0.30048794,-0.24058773
WhiteCity,KS,US,-0.1293566,0.19234884,-0.30016592
JeffersonCity,MT,US,-0.12477421,0.18679869,-0.2553802
BeaverSprings,PA,US,0.02540666,0.31119502,-0.24700345
Keithsburg,IL,US,-0.04790421,0.19782682,-0.32483593
Mingoville,PA,US,0.007984272,0.32707915,-0.2583319
Tusayan,AZ,US,-0.0062121483,0.16995479,-0.2582823
Goodville,PA,US,0.0866924,0.31679022,-0.2168604
Bernice,OK,US,-0.16927226,0.20496377,-0.28112903
ShelterCove,CA,US,-0.011788521,0.164464,-0.23565681
BoltonLanding,NY,US,-0.018495213,0.25887915,-0.23917617
IronStation,NC,US,0.002352993,0.25502577,-0.18811743
SurfsideBeach,TX,US,-0.15280405,0.21377364,-0.17127706
Pangburn,AR,US,-0.13904126,0.20597748,-0.23703395
Fairland,IN,US,-0.040754978,0.2436365,-0.30470017
HolidayHills,IL,US,0.008965748,0.1919621,-0.31726202
Ainsworth,IA,US,-0.059778474,0.20577253,-0.32422775
PresqueIsleHarbor,MI,US,-0.04242806,0.23181434,-0.28382167
ClarkFork,ID,US,-0.08512732,0.16002429,-0.2928265
Norwood,CO,US,-0.09047251,0.18663037,-0.26052293
Plainview,AR,US,-0.1934266,0.22789587,-0.23363058
Esperanza,Vieques,PR,-0.19822037,0.20154732,-0.2553298
Colman,SD,US,-0.06278228,0.18065555,-0.30299348
Cowden,IL,US,-0.04255204,0.23273015,-0.29081503
Campbellsburg,IN,US,-0.067327395,0.26882035,-0.29049033
BrinyBreezes,FL,US,-0.077974536,0.21001223,-0.2038779
MarionHeights,PA,US,0.033870645,0.30496785,-0.23177876
Moulton,IA,US,-0.08008078,0.21504654,-0.32758623
Chaumont,NY,US,-0.0066023716,0.23677133,-0.26663607
Kerby,OR,US,-0.059143785,0.14996412,-0.25084433
Eminence,MO,US,-0.15654325,0.24709667,-0.2770323
Garfield,AR,US,-0.18996385,0.2104859,-0.2708899
CopalisBeach,WA,US,-0.068739735,0.16133262,-0.27482644
Pickensville,AL,US,-0.10510067,0.22556026,-0.1650993
Glenaire,MO,US,-0.07933467,0.20892274,-0.3390775
Kieler,WI,US,-0.021482892,0.1923962,-0.3197195
Dugway,UT,US,-0.056983914,0.16566141,-0.25479674
Palestine,AR,US,-0.10951753,0.19521286,-0.22239847
NewAuburn,WI,US,-0.034565985,0.19281597,-0.32989696
Bedford,KY,US,-0.070476614,0.27572298,-0.28433913
Holcomb,MO,US,-0.09377743,0.21106723,-0.24956702
Fonda,IA,US,-0.058341015,0.18319716,-0.31590277
Loa,UT,US,-0.08148629,0.18579379,-0.25864235
MulberryGrove,IL,US,-0.04386129,0.23213609,-0.29844075
Corsica,SD,US,-0.073853225,0.18600641,-0.30333322
BeaverCity,NE,US,-0.11639945,0.17670567,-0.3077576
Brookside,OH,US,-0.022464681,0.32919353,-0.27087557
Stebbins,AK,US,-0.10962522,0.22673847,-0.27948388
Allensworth,CA,US,0.16568685,0.06255489,-0.21882558
Newton,GA,US,0.013428917,0.18668565,-0.14328815
Fairfax,MO,US,-0.07923327,0.19595675,-0.33108822
AcomitaLake,NM,US,-0.053168617,0.14484687,-0.27097857
Dorchester,NE,US,-0.0917493,0.1886074,-0.3148131
WhiteRiver,SD,US,-0.1264155,0.18419476,-0.30192408
Wellington,KY,US,-0.050613616,0.26783237,-0.29786775
Pineville,WV,US,-0.071160816,0.28344062,-0.23775645
Kimmell,IN,US,-0.011388175,0.2500426,-0.28702486
DesertShores,CA,US,0.039126836,0.10788108,-0.25231886
NorthTroy,VT,US,-0.026880227,0.24123736,-0.26390034
Emlenton,PA,US,0.0045690616,0.3210753,-0.2791637
Newcastle,TX,US,-0.19885224,0.19565482,-0.26442608
FountainLake,AR,US,-0.17900869,0.21453017,-0.2371174
LaVillita,NM,US,-0.112140305,0.1776754,-0.2712935
AnnettaSouth,TX,US,-0.20683359,0.20028503,-0.24247587
Startup,WA,US,-0.10074454,0.15128627,-0.2870244
NewHamilton,MS,US,-0.090197764,0.226613,-0.17325376
SugarGrove,PA,US,-0.009040699,0.2896929,-0.2772331
Stannards,NY,US,-0.014479906,0.2749779,-0.26477146
McDonaldChapel,AL,US,-0.024612473,0.20336378,-0.15163279
Bristol,TX,US,-0.18864346,0.2128994,-0.22069049
Andover,IL,US,-0.04692258,0.19986299,-0.32255647
Mimbres,NM,US,-0.062006377,0.17096472,-0.25665545
