city,dim_1,dim_2,dim_3
MountainCity,-0.011938529,0.02191448,0.013562148
Mucarabones,-0.050565366,0.08210192,0.00077614543
Bouse,-0.03291863,0.030085456,0.010523284
Pender,0.026302451,0.031440783,0.03766547
Merryville,-0.023046913,0.036911145,0.017881121
Maineville,0.015664302,0.019916194,0.016658694
WalnutCreek,0.023745563,0.019611234,0.0047644996
Highland,-0.004329228,0.015161804,0.024598347
LenapeHeights,0.016264603,0.009278225,-0.024924153
Pandora,0.035016604,0.029748822,0.0036432038
Lonaconing,0.014897324,0.020667307,-0.014776036
Olinda,-0.031221697,0.045040693,0.0087691555
Lakeview,0.019354317,0.025620334,0.008447747
Glidden,0.031338967,0.0103337355,0.039068747
Sheffield,0.03796698,0.0076711383,0.038657572
Burt,0.028270807,0.026013207,-0.014511352
Divernon,0.01386461,0.018471189,0.0327402
Tornillo,-0.029345779,-0.007052446,0.006517969
SouthBarre,-0.010310657,0.0041082716,-0.03576846
Fairmead,-0.026534451,-0.08296453,0.010073582
Akron,0.025397554,0.023152124,0.01061809
DashPoint,-0.09796811,-0.03275782,0.018529896
UnionHall,-0.0014692886,0.0059611234,-0.0060837707
Dooms,0.0069084326,0.005152738,-0.0106354095
TaftMosswood,-0.034808163,-0.1159783,0.004334215
Caddo,-0.013178753,0.017160518,0.009794968
Cayuga,0.02357567,0.023347551,0.024949936
Rockford,0.02931286,0.031256013,0.006668479
Sweetser,0.026308097,0.031182876,0.011482955
Glasgow,0.0031077303,0.0027503818,-0.006048568
Ellport,0.019792572,0.01661308,-0.025434298
ClearLake,0.030992324,0.0019837962,0.024828108
Elwood,-0.0214736,-0.0313355,0.022441607
Rochelle,-0.024406012,0.03833478,0.018223373
RosendaleHamlet,-0.007373429,-0.00889309,-0.07736222
Leonville,-0.016698739,0.028603395,0.016103223
FloydHill,-0.043541294,0.07198154,0.013167233
Redwater,-0.01138031,0.026191277,0.025984831
Gratton,-0.006400156,0.021490188,0.010383549
Peabody,-0.007279869,0.021038748,0.023094501
Continental,0.038694352,0.029228287,0.0016708113
Cedarville,0.03175033,-0.003003029,-0.042040586
Jonestown,-0.0020622506,0.026970154,0.028677436
Clendenin,0.008025729,0.009800417,0.011242116
Danvers,0.028373709,0.01679538,0.031029016
LostCreek,-0.023971781,0.016969852,0.016065085
FortDavis,-0.041606795,0.061001845,0.014708935
Princeton,0.011702341,0.0071602645,0.02496023
BigBassLake,-0.013167868,0.015539392,-0.033815417
AshFlat,-0.004329228,0.015161804,0.024598347
Vinco,0.011278804,0.015944304,-0.010790172
Despard,0.018886574,0.015252753,0.007082925
PointMarion,0.028151192,0.01657705,-0.0018271485
Nashville,0.012244174,0.022128655,0.023528455
Brookneal,0.0021837263,0.0049320282,-0.0048085353
FortDick,-0.041086245,0.023722323,0.011725687
Hotevilla-Bacavi,-0.035019845,0.025218872,0.013449394
Inverness,-0.05066428,-0.034363814,0.0037988445
Eagle,0.017057823,0.011362905,0.032254428
Hebron,0.010537445,0.007638574,-0.0219359
Mansfield,-0.011444269,0.015466795,0.016980061
Yoncalla,-0.049238514,0.0059899036,0.0139329685
Clay,0.0062833996,0.0153686125,0.031181471
DoverPlains,-0.028395507,-0.0035244522,-0.051997002
Louisville,0.011820874,0.019343762,0.026078513
Anton,-0.027410077,0.037078727,0.011141273
Berry,-0.011672164,0.017796962,0.014491343
Somers,-0.047106106,0.010638498,0.032451913
Andover,0.010458829,0.017527884,-0.015673371
PowersLake,0.05526081,0.020966956,0.020389268
Stover,-0.0052381884,0.008885595,0.023820575
Paducah,-0.017511535,0.04006424,0.00934315
ClayCity,0.00021347031,0.010639259,0.01783649
Morocco,0.038629837,0.025001207,0.030303959
Chapmanville,0.0035091517,0.010344501,0.013325267
WhitePlains,-0.0028524187,0.008547491,-0.014627112
Avonia,0.0026152947,0.024769288,-0.012655797
Kyle,-0.018066673,0.03615167,0.017531198
SouthPekin,0.02549265,0.014993162,0.033003464
CampPoint,0.013837463,0.012788737,0.029484442
Atwater,0.027395492,0.025294017,0.005604774
Markle,0.028843293,0.027049629,0.008297804
Ballard,-0.010632365,-0.025429094,0.022389492
Lowellville,0.026027508,0.029507939,-0.009045625
Challis,-0.038877074,0.014825314,0.016377775
LivingstonManor,-0.02582842,0.015332003,-0.031672303
ShellKnob,-0.012354612,0.013611987,0.021802431
Strum,0.028799824,0.0019169351,0.024850603
WestKittanning,0.016264603,0.009278225,-0.024924153
WinterPark,-0.036754787,0.045756888,0.0025386773
CoyoteAcres,-0.035677277,0.05202699,0.008597891
Frederic,0.020023162,0.0064169466,0.022212757
OgdenDunes,0.067780286,0.0046632546,0.020095326
Glenvar,-0.003151449,0.016280968,-0.00050813693
Oakfield,0.037766714,0.013065837,0.016412593
Martinsville,0.016553506,0.023289328,0.027498616
HoopersCreek,-0.009945322,0.016790105,-0.0004116259
Erie,-0.008096963,0.015704434,0.02095398
Sherburn,0.027669372,0.019479707,0.03717778
Creighton,0.011809998,0.035853393,0.034810767
Occoquan,0.03855319,-0.008481284,-0.033971548
FosterBrook,0.0047525316,0.012187583,-0.008371834
WestHills,0.016264603,0.009278225,-0.024924153
BoiseCity,-0.021616977,0.04695291,0.008204025
Shandon,-0.03240803,0.0017248226,0.006931979
PueblitodelRío,-0.048971646,0.078309864,0.0018141399
Talihina,-0.012057316,0.01700833,0.012994026
JeffersonHeights,-0.020147264,-0.00916763,-0.060068205
Moorcroft,-0.01762781,0.03655059,0.013606881
SouthCorning,-0.0043139593,0.015936857,-0.0244779
BullValley,0.057159048,0.018619157,0.028480295
Thomasboro,0.02705459,0.023023067,0.029530164
Buena,-0.03630131,-0.045527328,0.036133334
Pylesville,0.006169218,-0.0062004277,-0.07425439
Dierks,-0.012045799,0.022108346,0.016771391
Hilbert,0.046724234,0.00580384,0.015882123
TomBean,-0.014523764,0.010938938,0.0084097255
SpringCity,-0.02962539,0.01597463,0.004207226
VanWyck,-0.0011279616,0.007152882,0.013369597
Luttrell,-0.007138058,-0.008820408,-0.007868555
Baldwin,0.010707506,0.022537494,-0.0050895815
Remerton,-0.02566971,0.035102688,0.016536541
JamaicaBeach,-0.03648527,0.027427845,0.022805162
Wanamingo,0.022411315,0.0049729752,0.029394163
RylandHeights,0.027926529,0.021054806,0.033984434
CrowleyLake,-0.028182006,0.043308023,0.00614968
Conrad,0.043953814,0.004880039,0.03747298
NewColumbia,0.018321706,0.008053567,-0.060005646
Chevak,-0.03106897,0.04569204,0.008496322
Daniel,-0.032524522,-0.00014793128,0.0014307377
Shawneetown,0.005407838,0.01898766,0.029849801
Hackberry,-0.009539575,0.00262195,0.026501013
CaptainsCove,-0.0022408885,0.017550362,-0.010854735
Galeton,-0.007894084,0.013199439,-0.010506356
PineyView,-0.0005389954,0.02120133,0.0070085935
Rennerdale,0.039038632,0.021619257,-0.024810897
Caliente,-0.038508616,0.033502273,0.0101215765
Plymouth,-0.029223233,0.0076306015,0.008085238
Stedman,-0.00167875,0.006754839,0.002048143
PacificCity,-0.055100746,0.031555213,0.012740558
Mooreville,-0.009392044,0.017061513,0.021969413
MarionCenter,-0.005819515,0.00087686593,-0.060732193
LakeSt.CroixBeach,0.058520842,-0.025205439,0.0438747
RioVista,-0.015528519,0.034177016,0.020553043
Laguna,-0.03807923,0.019640293,0.021414274
Palouse,-0.034107946,0.022935241,0.01982228
Hustisford,0.04136626,0.0129793,0.017058218
IndianHills,-0.029075285,0.020161351,0.01955057
Millersport,0.028505327,0.0194921,0.01567953
Estherwood,-0.01222126,0.036758155,0.02249844
OakGroveHeights,0.00023415312,0.025903128,0.029670123
Williamsport,0.020986514,0.022340415,0.013165673
Bolinas,-0.05066428,-0.034363814,0.0037988445
BlueMound,0.01987444,0.021911291,0.03194839
FlatLick,-0.007844269,0.012996536,0.010590399
NewWaverly,-0.019685492,0.03376647,0.012966036
SusitnaNorth,-0.028429734,0.0374809,0.009257479
Punaluu,-0.032742016,0.04899701,0.010241563
PhilCampbell,-0.012354854,0.022881772,0.02024748
WestPark,-0.035064623,-0.18055302,-0.0042879777
Farmersburg,0.01592867,0.02088587,0.028094264
CaveSpring,-0.010065921,0.019604351,0.007245431
AngelFire,-0.03479969,0.035884533,0.004892602
Bradbury,0.037413638,0.04536592,0.017042968
Ashippun,0.04316494,0.014031083,0.01993292
ForestPark,-0.006356961,0.003728491,0.022455227
Tyler,0.012763111,0.025956716,0.03508522
OsceolaMills,0.0034750695,0.008132144,-0.02136058
BearCreek,-0.015299193,0.02167263,0.018195407
Dudleyville,-0.02877415,0.030254154,0.008197734
Panora,0.03284224,0.007032643,0.038955938
London,-0.003109547,0.012286492,0.02331856
Texico,-0.031468723,0.041317362,0.008843947
Kersey,0.0043849824,0.006253972,-0.013485324
Palo,0.056049045,-0.0037862328,0.051053733
Bellaire,-0.004365425,0.025215464,-0.008536855
Assumption,0.014984139,0.01847351,0.029525913
Cullen,-0.009273708,0.02061495,0.020013548
Speers,0.04834348,0.021187387,-0.004723724
Bracey,0.006402653,0.010092116,-0.0058091837
TikiIsland,-0.03648527,0.027427845,0.022805162
SandPoint,-0.036397357,0.055723596,0.007907602
Flanagan,0.033769313,0.020587953,0.029265769
Cobden,0.0015230259,0.013435538,0.025936654
Berryville,-0.021887446,0.029110791,0.015289556
AmeliaCourtHouse,0.011575763,0.0076512983,-0.0054893363
Nauvoo,0.022449825,0.0067249485,0.033313736
Hydesville,-0.041144803,0.030242521,0.015317916
Bogata,-0.015441117,0.01719186,0.013881159
DoubleSprings,-0.012821898,0.021635268,0.017290812
Wister,-0.010372761,0.015319257,0.015969906
Absarokee,-0.018802363,0.03757805,0.011563992
Lydia,-0.018506452,0.029886624,0.019882936
Donald,-0.099705346,-0.05260277,-6.0344115e-05
Elliston,-0.0031514545,0.016280968,-0.0005081332
Choctaw,-0.019073121,0.03202082,0.022759361
LosIndios,-0.044835214,0.036579315,0.011010745
Warren,-0.024342222,0.03420478,0.014938106
Goreville,0.0016918035,0.014636847,0.026189767
Skagway,-0.033372905,0.04354552,0.0068803085
Holgate,0.038694352,0.029228287,0.0016708113
Convoy,0.035775837,0.028841767,0.0045228903
Humansville,-0.008508398,0.010583615,0.024825694
MeadowView,-0.007910248,0.017387835,0.0036005387
CherryTree,-0.013466241,0.015069088,0.01675372
Quinter,-0.01614345,0.031910192,0.023184234
Oskaloosa,0.0021901263,0.014381772,0.02944438
Cando,-0.011568893,0.027131615,0.030022461
SouthShore,0.0075107664,0.010203892,0.009623096
NewFranklin,-0.0029910577,0.00718751,0.030735057
Riner,-0.0084588025,0.018635578,0.009350489
FranklinPark,-0.05089929,-0.01829387,0.0058390875
Greenfields,0.019537333,-0.004622247,-0.08392465
Shelton,0.011669104,0.029164085,0.036711868
Marcus,0.02812008,0.020301823,0.03351893
Ordway,-0.016843079,0.019393006,0.012963316
Catahoula,-0.021211475,0.026231563,0.017655503
Shinglehouse,-1.5813857e-05,0.010258909,-0.0073443647
HomesteadBase,-0.03595683,0.029109474,0.0048380224
StillmanValley,0.0565584,0.009587061,0.039787903
Tuscarawas,0.024450887,0.013682873,0.006646047
Penhook,-0.0014692849,0.0059611383,-0.0060837707
DeSmet,0.00062438275,0.02781232,0.03773773
PortRepublic,0.009755458,0.0026504782,-0.04340631
Northfield,0.021233438,0.014031217,0.035363052
Tioga,-0.0022861823,0.020930756,0.02262359
Bessemer,0.022932867,0.022732794,-0.013054238
Luck,0.020023162,0.0064169466,0.022212757
Deltaville,0.009685028,0.013428082,-0.018581415
Roscommon,0.005435987,0.022984156,-0.010855552
Aplington,0.046087362,0.0063381684,0.03922081
Canaan,-0.0259705,0.0011752688,-0.037146583
LakeNebagamon,0.0033845017,0.015551244,0.014700992
NeahBay,-0.055739067,0.028340189,0.013340218
GarrettPark,0.02730377,-0.023011211,-0.107312426
BaxterEstates,0.016042814,-0.07729636,-0.2151803
KeukaPark,-0.009624904,0.0202327,-0.016770976
QueenAnne,0.027407063,-0.015503419,-0.059750278
Gifford,0.026303675,0.024329007,0.024510302
RobertLee,-0.030926852,0.041150887,0.00808852
GrandCoulee,-0.031231346,-0.017530981,0.030657165
Hamlin,0.0073086773,0.007918028,0.015895626
Norlina,0.0042371466,0.008798663,-0.005959384
Sidney,0.016340192,0.007845545,0.036807742
NewHartfordCenter,-0.030735873,-0.005419104,-0.058932792
Ninnekah,-0.017541181,0.024220256,0.01779386
Mountainhome,-0.018584551,0.011813329,-0.03978145
StrodesMills,0.0060445624,0.0043807044,-0.034916755
RawlsSprings,-0.015412161,0.030924015,0.022369364
Campti,-0.01909985,0.029423065,0.019542074
Califon,-0.009561906,0.0035793928,-0.0731978
McClellanPark,-0.051836636,-0.15557453,-0.015270956
Fyffe,-0.015273437,0.026055126,0.010964866
Auxier,0.0045842673,0.007100387,0.012590424
Wolcottville,0.026285196,0.02475442,0.0030757927
DodsonBranch,-0.009405826,0.013210868,0.017365223
Reading,0.024994614,0.025611503,-0.0025233794
Luckey,0.038387343,0.029422328,0.0053905356
McLeansville,0.00083244196,0.0058564395,-0.011579348
Saylorsburg,-0.008287995,-0.006926231,-0.08206402
Maud,-0.011136557,0.024563003,0.024196537
Alamance,0.004231123,0.005025054,-0.005739441
Truman,0.0324823,0.017020427,0.038151402
RainbowCity,-0.0316856,0.03719768,0.0057091834
Ranchester,-0.012258554,0.0366093,0.013572454
FairfieldBeach,0.024979346,0.019642612,0.008040126
Akutan,-0.037155587,0.05543282,0.011344451
Obion,-0.0030495168,0.01926658,0.030395886
St.Michaels,0.015709741,0.008458836,-0.031648662
Parklawn,-0.05333119,-0.13286605,-0.007611978
Crocker,-0.004872508,0.008662193,0.026947614
TownCreek,-0.01159773,0.021527985,0.019285431
HelenaWestSide,-0.03225793,0.037782818,0.0090248175
EdenValley,0.027199043,0.0012211942,0.044791818
EastGullLake,0.010607769,0.009743784,0.028107984
Asherton,-0.03208667,0.046469912,0.0036489482
EagleLake,0.05418194,0.015477121,0.0234319
PortNorris,0.011788941,0.008216821,-0.034763746
Ecru,-0.009451061,0.0218198,0.02493536
Riesel,-0.0183329,0.02359813,0.007436835
Apalachin,-0.006954866,0.014722386,-0.030922534
SweetHome,-0.0054420163,0.019201102,0.027208418
Poseyville,0.011070217,0.022703394,0.027436266
CandeleroArriba,-0.048971646,0.078309864,0.0018141399
Astoria,0.019350566,0.016379723,0.029229572
KnightsLanding,-0.043208927,-0.08796771,-0.0072318204
KisseeMills,-0.010939687,0.010791455,0.021069815
Churchill,-0.015723377,0.025271144,0.014131348
Lompico,-0.04569154,-0.22949955,-0.014258986
Gorman,-0.028841916,0.040436115,0.010555652
Chauncey,0.011807434,0.007350111,0.009671583
Egypt,-0.011991373,0.025900982,0.011358807
Ouray,-0.036761016,0.038216475,0.0055738
TaylorsFalls,0.03296073,0.0007428599,0.028371485
MilfordSquare,0.024125017,-0.0032747197,-0.09403771
IslandCity,-0.03308726,0.005078264,0.017051391
RiverdalePark,-0.05333119,-0.13286605,-0.007611978
Sunman,0.01768941,0.025995897,0.017703101
Fairhope,0.04834348,0.021187387,-0.004723724
Maypearl,-0.0063749375,0.016289638,0.018512214
Wakeman,0.028756646,0.026710376,0.00624929
PotterLake,0.050113197,0.013465349,0.02379144
NewBedford,0.022932867,0.022732794,-0.013054238
Rosendale,0.0371329,0.010876748,0.017424436
Meigs,-0.023410905,0.03738469,0.01677464
NewPhiladelphia,0.0016171618,0.008112304,-0.053313587
Horatio,-0.010601599,0.019909654,0.016514048
FanningSprings,-0.02880187,0.039221987,0.017704401
Arp,-0.021314368,0.025349427,0.017111942
St.Jo,-0.012062796,0.03683594,0.020430904
VeldaVillageHills,0.017725103,-0.017988225,0.05951579
Melville,-0.019778633,0.033103902,0.016752318
Plummer,-0.043162398,0.014482422,0.021042412
Kibler,-0.0058944062,-0.0021973588,0.017332377
AlexandriaBay,-0.008509091,0.020399079,-0.019467764
Wink,-0.029807964,0.030357504,0.011074295
CastleHayne,-0.010376304,0.017953573,0.0121955
Celoron,-0.0007774809,0.018527307,-0.009867695
Luxora,0.00022111647,0.025756506,0.03332686
UniversityHeights,0.05222756,-0.0064196293,0.052386653
Lovington,0.020669116,0.021379907,0.028751476
Abbottstown,0.012817031,0.0018431148,-0.06104919
PointLookout,0.026206939,-0.004542423,-0.15354282
Wurtland,0.009319287,0.0062361145,0.008028632
Schurz,-0.036135532,0.030060854,0.015848722
Glandorf,0.035016604,0.029748822,0.0036432038
DeSoto,0.042552676,0.00042121104,0.047615778
Rhodhiss,0.00066375535,-0.0037541655,-0.010820465
Dickeyville,0.045037977,0.00277105,0.032072846
CallenderLake,-0.021443743,0.028476154,0.015112038
Groveton,-0.021556232,0.03465501,0.0148970485
PoconoPines,-0.013167868,0.015539392,-0.033815417
LakeWaynoka,0.011193545,0.017437588,0.021304343
Bolivar,0.018548997,0.0014687019,-0.037919484
Delevan,-0.0057085687,0.014621176,-0.003322747
Mallory,-0.0014775979,0.012178473,0.009919954
Tyndall,0.0148596205,0.034441527,0.039853077
Thompson,-0.004092182,0.016376289,0.03518459
Pierceton,0.028450912,0.023505043,0.0070721097
Kenmare,-0.018818332,0.030233283,0.025428979
BealeAFB,-0.031307198,-0.011154255,0.0011232975
WattersonPark,0.021233438,0.014031217,0.035363052
Baudette,-0.0023161073,0.013135749,0.02136261
CapeCharles,-0.004064791,0.021093046,-0.010263054
SanPablo,-0.023015948,-0.020965027,0.025174035
Julian,0.0007686445,0.045675494,0.0013147881
PlandomeHeights,0.03885115,-0.10257521,-0.2630398
Chetopa,-0.008440301,0.015203219,0.022399988
SilveradoResort,-0.030741746,-0.030523635,0.008262173
Bradner,0.038387332,0.029422322,0.0053905393
Shongopovi,-0.035752114,0.019875024,0.014033918
ElkhartLake,0.03604362,0.022844575,0.010361948
MaríaAntonia,-0.049546186,0.0846972,0.0047348584
Gray,-0.0012302839,0.0029352445,-0.0073074475
FriarsPoint,0.0010849326,0.028561875,0.028507233
Walton,0.028750973,0.032394778,0.014119431
CedarRidge,-0.025876472,0.020978214,0.008190691
Dasher,-0.025427861,0.03218208,0.0154706845
SeabrookBeach,-0.037931114,-0.0092697535,-0.08218921
Browning,-0.026144167,0.046248425,0.0070958026
Rosiclare,0.0043574856,0.013980639,0.02520894
Yoe,0.022974199,-0.004130243,-0.07737992
Peggs,-0.012525594,0.010669354,0.018394299
Oilton,-0.010442511,0.01662819,0.018120969
Quogue,-0.01809943,0.0164269,-0.06338354
Keewatin,0.006335414,0.014509396,0.019334683
Eclectic,-0.018509569,0.022494065,0.0129714385
Alleghenyville,0.028641157,0.0017424057,-0.061755218
Edinburg,0.012770177,0.01796628,0.031695917
Pinesdale,-0.040680233,0.026995497,0.018154945
Ramsey,0.0070703058,0.016376713,0.025242984
CoalHill,-0.0048245243,0.006521445,0.021321751
LemontFurnace,0.023201875,0.016160019,0.0029187212
Cyril,-0.015960569,0.02509475,0.015517839
RedLick,-0.01138031,0.026191277,0.025984831
Seelyville,0.015436269,0.02009373,0.031242447
Odin,0.0035358868,0.011200675,0.026803905
Willards,0.0042877337,0.011073912,-0.016515607
Wilhoit,-0.0377912,0.032201156,0.008018493
Richton,-0.018230215,0.027245443,0.018302236
Beckemeyer,-0.0011121775,0.007138481,0.027301582
Thornville,0.025529597,0.014638032,0.013540621
Eddyville,0.033660058,-0.00017068535,0.040849984
McCullomLake,0.067326196,0.026298868,0.027481804
NorthBonneville,-0.04731399,0.013767519,0.021812178
SantaAnna,-0.03150611,0.04034998,0.008765841
NorthEnglish,0.047966175,0.0009311211,0.045244984
Worthing,0.025345048,0.022352738,0.037976716
Eustace,-0.023727242,0.019499687,0.011854826
NorthBranch,0.020321531,0.031417046,-0.026507897
NewCumberland,0.024110941,0.019789323,-0.0073165675
Vander,-0.00167875,0.006754839,0.002048143
Pala,0.020575536,0.013696767,0.007415601
Rushmere,0.012340593,0.0065734475,-0.015088718
MountIda,-0.011203196,0.020790776,0.019783897
TilghmanIsland,0.019925851,0.008659802,-0.037676968
Edwards,-0.018245937,0.020965153,0.023357263
Yorkville,0.03264263,0.011272854,0.00040247283
Wanatah,0.048057638,0.007680906,0.018116262
SouthWaverly,-0.0046651745,0.01505562,-0.02494321
Tolar,-0.026966292,0.039773565,0.016609602
CasaBlanca,0.041115835,-0.14682922,-0.005175006
Talmage,-0.03743877,-0.0071463776,0.015061744
Tuttletown,-0.029301204,-0.0015565739,0.0025749763
Pennsboro,0.011370472,0.0058408533,0.0077152536
McConnellsburg,0.011686681,0.009525181,-0.024025358
Sultana,-0.027060457,-0.054720968,0.0007973516
ElectricCity,-0.031231346,-0.017530981,0.030657165
CedarBluff,-0.0033175428,0.01542015,0.003290522
Manassa,-0.024889868,0.014933568,0.0045079896
WestCapeMay,0.0019387614,0.02076829,-0.02885067
Halsey,-0.088054776,-0.03398085,0.0133554125
Trappe,0.015481599,0.0075721103,-0.026109438
Bude,-0.020101748,0.031971063,0.020142253
Clarks,-0.016838854,0.031070031,0.019318998
KingCove,-0.03554362,0.05468969,0.009388216
Bronte,-0.031312525,0.038796615,0.008031716
Erick,-0.014547989,0.034093034,0.012011392
